HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	POBRECAT	HS160	HS160_F	HS170	HS170_F	HC020	HC020_F	HC080	HC080_F	HY030G	HY030G_F	HH040	HH040_F	HS140	HS140_F	HS180	HS180_F	HS190	HS190_F	HC001	HC001_F	HC002	HC002_F	HC003	HC003_F	HC060	HC060_F	HC070	HC070_F
2023	ES	33242	3	1	2023	1	3324201	1	3324202	1	NA	97	4	1	5319590	21	5319590	21	5319590	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	294000	11	0	11	43800	11	0	16	0	16	-20	21	0	16	7017370	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	294000	11	0	15	43800	11	0	16	0	16	1653980	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	5	1	NA	96	1	1	1	1	2	1	4	1	1	1	NA	96	46312	1	49500	1	4	12	2.1	5319590	5726256	0	0	1	1	1	1	NA	96	1	1	0	2	1	2	1	70	1	1	1	700667	1	2	1	2	1	2	1	2	1	3	1	3	1	3	1	1	1	1	1
2023	ES	33243	3	1	2023	1	3324302	1	3324301	1	NA	97	2	1	9411210	21	8987740	21	8987740	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	498600	21	643572	11	0	11	130000	11	1e+05	16	0	16	133170	21	1500	16	13269870	25	0	15	0	15	0	15	0	15	0	16	0	16	615550	25	643572	11	0	15	130000	11	1e+05	16	0	16	3628660	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	5	1	1	1	NA	96	115808	1	148000	1	2	8	1.5	9411210	9382875	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	116	1	3	1	615238	1	2	1	1	1	2	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	33244	2	1	2023	1	3324401	1	3324401	1	15	1	2	1	1154330	21	1154330	21	1154330	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	432121	11	0	11	40000	11	0	16	0	16	-231540	21	50000	16	1219530	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	432121	11	0	15	40000	11	0	16	0	16	25200	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	1	1	3	1	NA	96	2	1	3	1	2	1	3	1	1	1	NA	96	69354	1	105000	1	2	10	1.3	1154330	1350227	1	0	2	1	NA	96	NA	96	NA	97	1	2	1	2	1	85	1	2	1	628018	1	1	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33245	3	1	2023	1	3324503	1	3324503	1	23	1	3	1	3455360	21	3151690	21	3151690	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	430548	11	0	11	39000	11	0	16	0	16	-113910	21	0	16	4230080	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	430548	11	0	15	39000	11	0	16	0	16	735720	25	3	1	1	1	2	1	NA	96	1	1	1	1	2	1	3	1	1	1	3	1	1	1	2	1	1	1	2	1	3	1	1	1	NA	96	62652	1	68000	1	3	11	1.8	3455360	3635477	0	0	3	1	NA	96	1	1	1	1	0	2	1	2	1	100	1	3	1	610667	1	1	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	2	1
2023	ES	33246	3	1	2023	1	3324602	1	3324601	1	18	1	2	1	2789970	21	1440430	21	1440430	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	55000	11	0	16	0	16	52080	21	0	16	3357270	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	55000	11	0	16	0	16	512300	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	1	1	1	1	7	1	1	1	NA	96	30273	1	NA	96	2	8	1.5	2789970	3490636	0	0	3	1	NA	96	4	1	3	1	0	2	1	2	1	130	1	3	1	700667	1	2	1	1	1	2	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	33248	4	1	2023	1	3324801	1	3324801	1	12	1	3	1	9697030	11	9697030	11	9697030	11	NA	-7	548540	21	0	11	0	11	0	11	0	16	0	16	0	21	156000	11	0	11	70000	11	0	16	0	16	581510	21	0	16	13748540	15	548540	25	0	15	0	15	0	15	0	16	0	16	0	25	156000	11	0	15	70000	11	0	16	0	16	3981510	15	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	2	1	5	1	1	1	NA	96	52177	1	50000	1	3	11	1.8	9697030	10194609	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	2	1	70	1	4	1	653580	1	2	1	3	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33249	3	1	2023	1	3324902	1	3324902	1	NA	97	4	1	5959250	21	5634380	21	5634380	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	496535	11	0	11	63000	11	0	16	0	16	0	11	0	16	6917280	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	496535	11	0	15	63000	11	0	16	0	16	895030	25	2	1	2	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	8	1	1	1	NA	96	63592	1	60000	1	4	9	2.5	5959250	6181380	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	150	1	4	1	718667	1	2	1	2	1	2	1	2	1	2	1	1	1	4	1	1	1	1	1
2023	ES	33250	3	1	2023	1	3325001	1	3325001	1	34	1	2	1	7788010	21	7788010	21	5643360	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	920	21	0	11	0	11	98000	11	0	16	0	16	1447240	21	0	16	11476470	25	0	15	0	15	0	15	0	15	0	16	0	16	1090	25	0	11	0	15	98000	11	0	16	0	16	3590460	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	1	1	1	1	7	1	1	1	NA	96	45727	1	NA	96	2	7	1.5	7788010	8650676	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	2	1	224	1	3	1	862667	1	1	1	2	1	2	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	33251	2	1	2023	1	3325101	1	3325101	1	23	1	1	1	983614	21	983614	21	-42685	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	42685	11	0	16	0	16	0	11	0	16	1026300	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	42685	11	0	16	0	16	0	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	3	1	1	1	4	1	NA	96	3	1	1	1	1	1	6	1	1	1	NA	96	21367	1	NA	96	1	6	1	983614	1558281	1	0	2	1	NA	96	NA	96	NA	97	1	1	1	2	1	80	1	4	1	574667	1	1	1	2	1	1	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33252	2	1	2023	1	3325201	1	3325201	1	15	1	1	1	982440	21	373370	21	373370	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	5430	21	0	11	0	11	1e+05	11	0	16	0	16	-71190	21	0	16	1082540	25	0	15	0	15	0	15	0	15	0	16	0	16	6710	25	0	11	0	15	1e+05	11	0	16	0	16	100	25	NA	96	3	1	2	1	3	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	5	1	2	1	NA	96	30044	1	NA	96	1	2	1	982440	1593106	1	0	3	1	NA	96	1	1	1	1	1	2	1	2	1	160	1	2	1	610667	1	2	1	1	1	2	1	2	1	3	1	5	1	4	1	2	1	2	1
2023	ES	33254	3	1	2023	1	3325402	1	3325401	1	48	1	2	1	2725990	21	2725990	21	-29000	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	29000	11	0	16	0	16	0	11	0	16	2885710	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	29000	11	0	16	0	16	130720	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	3	1	3	1	4	1	NA	96	1	1	3	1	1	1	2	1	1	1	NA	96	28602	1	NA	96	2	7	1.5	2725990	3312608	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	66	1	3	1	586618	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33255	4	1	2023	1	3325501	1	3325501	1	12	1	5	1	4604190	21	4604190	21	4288370	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	50000	11	0	16	0	16	-228600	21	0	16	5264160	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	50000	11	0	16	0	16	609970	25	NA	96	3	1	1	1	NA	96	2	1	1	1	2	1	1	1	1	1	3	1	NA	96	1	1	2	1	1	1	6	1	1	1	NA	96	37627	1	NA	96	5	13	2.6	4604190	5286856	0	0	2	1	NA	96	NA	96	2	1	0	1	1	1	1	125	1	3	1	682667	1	1	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33257	2	1	2023	1	3325701	1	3325702	1	20	1	4	1	5247740	21	5247740	21	5247740	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	362458	11	0	11	60000	11	0	16	0	16	97110	21	0	16	6560590	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	362458	11	0	15	60000	11	0	16	0	16	1252850	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	2	1	6	1	1	1	NA	96	63032	1	60000	1	4	14	2.5	5247740	5533461	0	0	1	1	4	1	NA	96	2	1	0	2	1	2	1	120	1	3	1	648180	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33258	4	1	2023	1	3325801	1	3325801	1	8	1	1	1	600710	21	600710	21	600710	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	42996	11	0	11	25000	11	0	16	0	16	-57950	21	0	16	1118210	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	42996	11	0	15	25000	11	0	16	0	16	492500	25	3	1	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	3	1	NA	96	1	1	3	1	2	1	6	1	2	1	NA	96	33376	1	35000	1	1	5	1	600710	1087664	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	70	1	3	1	529951	1	1	1	2	1	2	1	2	1	4	1	1	1	4	1	2	1	1	1
2023	ES	33259	2	1	2023	1	3325902	1	3325901	1	48	1	4	1	9117390	21	9117390	21	9117390	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	1380	21	161497	11	0	11	63000	11	0	16	0	16	-356420	21	0	16	12023600	25	0	15	0	15	0	15	0	15	0	16	0	16	1700	25	161497	11	0	15	63000	11	0	16	0	16	2843210	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	3	1	2	1	2	1	6	1	1	1	NA	96	39564	1	67600	1	4	9	2.5	9117390	9674559	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	2	1	110	1	3	1	718667	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33260	2	1	2023	1	3326001	1	3326001	1	73	1	2	1	4203050	21	4203050	21	-304960	11	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	3600	11	0	11	66900	11	0	16	0	16	238060	21	0	16	5255850	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	3600	11	0	15	66900	11	0	16	0	16	985900	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	3	1	3	1	2	1	6	1	1	1	NA	96	39987	1	44100	1	2	7	1.5	4203050	4830920	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	128	1	3	1	631471	1	2	1	1	1	1	1	2	1	3	1	1	1	4	1	2	1	2	1
2023	ES	33261	4	1	2023	1	3326101	1	3326101	1	21	1	5	1	7962640	21	7695670	21	7695670	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-268420	21	0	16	9489780	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	1527140	25	3	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	6	1	1	1	77000	1	110977	1	NA	96	5	14	3	7962640	7962640	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	120	1	2	1	0	1	2	1	1	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33262	3	1	2023	1	3326201	1	3326201	1	20	1	1	1	1025340	21	905340	21	-60160	21	NA	-7	0	11	0	11	0	11	120000	11	0	16	0	16	0	21	0	11	0	11	0	11	180000	16	0	16	-119840	21	0	16	1085500	25	0	15	0	15	0	15	120000	15	0	16	0	16	0	25	0	11	0	15	0	11	180000	16	0	16	-119840	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	3	1	3	1	2	1	NA	96	1	1	3	1	3	1	3	1	2	1	52000	1	78353	1	NA	96	1	3	1	1025340	1025340	1	0	3	1	NA	96	9	1	2	1	1	2	1	2	1	65	1	2	1	0	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	2	1
2023	ES	33263	2	1	2023	1	3326301	1	3326302	1	10	1	4	1	5624500	21	5624500	21	5624500	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	19875	11	0	11	50000	11	0	16	0	16	194030	21	0	16	7206110	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	19875	11	0	15	50000	11	0	16	0	16	1531610	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	3	1	3	1	2	1	6	1	1	1	NA	96	34958	1	45000	1	4	12	2.3	5624500	6152095	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	100	1	3	1	547471	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33264	3	1	2023	1	3326403	1	3326403	1	9	1	3	1	1772790	21	1732160	21	1732160	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	500	21	0	16	2054280	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	281490	25	3	1	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	1	1	NA	96	1	1	3	1	3	1	3	1	1	1	30934	1	54148	1	NA	96	3	10	1.6	1772790	1772790	0	0	3	1	NA	96	9	1	2	1	1	2	1	2	1	50	1	3	1	0	1	2	1	1	1	2	1	2	1	1	1	2	1	4	1	1	1	2	1
2023	ES	33265	2	1	2023	1	3326502	1	3326502	1	19	1	2	1	5077410	21	5077410	21	-2640	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	56000	11	0	16	0	16	156680	21	0	16	6381030	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	56000	11	0	16	0	16	1247620	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	1	1	1	1	4	1	1	1	NA	96	25362	1	NA	96	2	7	1.5	5077410	5700203	0	0	1	1	6	1	NA	96	2	1	0	2	1	1	1	86	1	3	1	622794	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33266	4	1	2023	1	3326601	1	3326601	1	8	1	1	1	977730	21	977730	21	-19000	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	19000	11	0	16	0	16	0	11	0	16	996730	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	19000	11	0	16	0	16	0	25	NA	96	2	1	2	1	NA	96	2	1	1	1	2	1	3	1	3	1	3	1	NA	96	2	1	4	1	1	1	5	1	2	1	NA	96	14906	1	NA	96	1	3	1	977730	1627848	1	1	2	1	NA	96	NA	96	2	1	1	2	1	2	1	86	1	3	1	650118	1	2	1	1	1	2	1	2	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	33267	3	1	2023	1	3326701	1	3326701	1	11	1	1	1	1816110	21	1816110	21	4980	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	30780	51	0	11	0	11	25800	11	0	16	0	16	0	11	0	16	2052330	25	0	15	0	15	0	15	0	15	0	16	0	16	38000	55	0	11	0	15	25800	11	0	16	0	16	210420	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	1	1	4	1	NA	96	1	1	4	1	1	1	4	1	1	1	NA	96	16164	1	NA	96	1	3	1	1816110	2531668	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	85	1	3	1	715559	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33268	3	1	2023	1	3326801	1	3326801	1	NA	97	3	1	3010700	21	2598880	21	2598880	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	56824	11	0	11	60000	11	0	16	0	16	-37090	21	0	16	3259590	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	56824	11	0	15	60000	11	0	16	0	16	188890	25	2	1	2	1	2	1	NA	96	2	1	1	1	2	1	2	1	1	1	1	1	NA	96	2	1	4	1	2	1	4	1	1	1	NA	96	39683	1	25000	1	3	11	2	3010700	3386369	0	0	3	1	NA	96	5	1	1	1	0	2	1	1	1	86	1	3	1	432494	1	1	1	1	1	1	1	1	1	3	1	2	1	4	1	2	1	1	1
2023	ES	33269	2	1	2023	1	3326902	1	3326901	1	20	1	3	1	5918329	21	4136139	51	4136139	51	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	11	0	11	24200	11	0	16	0	16	35381	11	0	16	6587397	25	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	11	0	15	24200	11	0	16	0	16	644867	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	4	1	1	1	5	1	1	1	NA	96	21077	1	NA	96	3	9	2	5918329	6535143	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	86	1	3	1	616814	1	2	1	1	1	1	1	2	1	3	1	2	1	4	1	1	1	2	1
2023	ES	33271	3	1	2023	1	3327101	1	3327101	1	20	1	2	1	1247260	21	936820	21	936820	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	20000	11	0	16	0	16	-62350	21	0	16	1370730	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	20000	11	0	16	0	16	103470	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	3	1	4	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	25980	1	NA	96	2	10	1.3	1247260	2021895	1	0	1	1	7	1	NA	96	2	1	1	2	1	2	1	86	1	3	1	774635	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33273	3	1	2023	1	3327302	1	3327302	1	16	1	2	1	3086251	21	1829171	21	611241	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	-29120	21	0	16	3439610	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	320210	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	3	1	3	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	24051	1	NA	96	2	8	1.5	3086251	3670933	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	75	1	3	1	584683	1	1	1	2	1	2	1	1	1	4	1	1	1	4	1	2	1	2	1
2023	ES	33274	3	1	2023	1	3327401	1	3327401	1	21	1	2	1	3768170	21	3768170	21	2580330	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	34000	11	180000	16	180000	16	9980	21	0	16	4911970	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	34000	11	180000	16	180000	16	929800	25	NA	96	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	17356	1	NA	96	2	7	1.5	3768170	4423412	0	0	1	1	6	1	NA	96	3	1	0	2	1	1	1	79	1	3	1	655243	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	33275	2	1	2023	1	3327501	1	3327501	1	13	1	2	1	2362790	21	2362790	21	116150	21	NA	-7	86280	21	0	11	0	11	0	11	0	16	0	16	38970	21	0	11	0	11	24000	11	0	16	0	16	-14900	21	0	16	2386730	25	86280	25	0	15	0	15	0	15	0	16	0	16	53810	25	0	11	0	15	24000	11	0	16	0	16	-60	25	NA	96	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	3	1	1	1	NA	96	24093	1	NA	96	2	7	1.5	2362790	3184548	0	0	3	1	NA	96	9	1	2	1	0	2	1	2	1	79	1	3	1	821759	1	2	1	1	1	1	1	2	1	3	1	2	1	4	1	2	1	2	1
2023	ES	33276	3	1	2023	1	3327601	1	3327601	1	10	1	3	1	1391310	21	1391310	21	1391310	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	210927	11	0	11	141600	11	0	16	0	16	-14600	21	0	16	1691200	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	210927	11	0	15	141600	11	0	16	0	16	158290	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	2	1	NA	96	1	1	4	1	2	1	3	1	1	1	NA	96	56441	1	55600	1	3	10	1.8	1391310	1908547	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	86	1	2	1	728165	1	1	1	1	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33277	2	1	2023	1	3327701	1	3327701	1	22	1	1	1	1059447	21	1059447	21	21197	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	35000	11	0	16	0	16	-56197	11	0	16	1038250	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	35000	11	0	16	0	16	-56197	25	NA	96	3	1	2	1	NA	96	1	1	1	1	2	1	3	1	3	1	4	1	NA	96	2	1	4	1	1	1	5	1	1	1	NA	96	19927	1	NA	96	1	6	1	1059447	1606075	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	73	1	4	1	546629	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33280	3	1	2023	1	3328001	1	3328002	1	14	1	3	1	2532117	21	2385157	21	1415587	51	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	18481	11	0	11	25379	11	0	16	0	16	62000	21	0	16	3383096	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	18481	11	0	15	25379	11	0	16	0	16	825600	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	6	1	3	1	1	1	4	1	2	1	5	1	1	1	NA	96	26155	1	35000	1	3	9	2	2532117	3122665	0	0	3	1	NA	96	5	1	1	1	0	2	1	2	1	92	1	3	1	609029	1	1	1	3	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	33281	4	1	2023	1	3328102	1	3328101	1	18	1	4	1	2896690	21	2896690	21	2896690	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	355564	11	0	11	60000	11	0	16	0	16	0	11	0	16	3340420	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	355564	11	0	15	60000	11	0	16	0	16	383730	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	NA	96	3	1	4	1	2	1	3	1	1	1	NA	96	69157	1	40000	1	4	12	2.5	2896690	3102154	0	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	60	1	4	1	561029	1	2	1	1	1	2	1	2	1	2	1	2	1	4	1	1	1	1	1
2023	ES	33283	2	1	2023	1	3328301	1	3328301	1	17	1	1	1	402720	21	-50000	21	-50000	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	11	0	11	50000	11	0	16	0	16	0	11	0	16	452720	25	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	11	0	15	50000	11	0	16	0	16	0	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	3	1	3	1	2	1	NA	96	2	1	2	1	1	1	4	1	2	1	NA	96	22730	1	NA	96	1	5	1	402720	1063363	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	120	1	3	1	660643	1	2	1	1	1	2	1	1	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	33284	3	1	2023	1	3328401	1	3328401	1	22	1	2	1	5912640	21	5912640	21	5912640	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	275467	11	0	11	48000	11	0	16	0	16	-88790	21	0	16	8036370	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	275467	11	0	15	48000	11	0	16	0	16	2075730	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	2	1	2	1	3	1	1	1	NA	96	40676	1	53500	1	2	8	1.5	5912640	6230316	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	90	1	3	1	593143	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1
