HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAAI	VHPOBREZA	VHMATDEP	HCH010	HCH010_F	HCH020	HCH020_F	HCH030	HCH030_F	HCH040	HCH040_F	HD100	HD100_F	HD110	HD110_F	HD120	HD120_F	HD140	HD140_F	HD150	HD150_F	HD160	HD160_F	HD170	HD170_F	HD180	HD180_F	HD190	HD190_F	HD200	HD200_F	HD210	HD210_F	HD220	HD220_F	HD225	HD225_F	HD240	HD240_F	HK010	HK010_F	HK020	HK020_F	HI012	HI012_F	HY150_1	HY150_1_F	HY150_2	HY150_2_F	HY150_3	HY150_3_F	HY150_4	HY150_4_F	POBRECAT
2021	ES	26663	11	1	2021	1	2666301	1	2666302	1	13	1	2	1	7721190	21	7721190	21	7721190	21	0	56	50000	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	-17710	21	0	16	11913790	25	50000	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	4192600	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	3	1	4	1	1	1	90000	1	100364	1	1	1	1	1	 	96	1	1	 	96	2	8	15	7721190	7721190	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26665	10	1	2021	1	2666501	1	2666502	1	15	1	2	1	1128	21	1128	21	1128	21	744244	56	0	11	0	11	0	11	0	11	0	16	0	16	1570	21	0	16	0	11	752	11	0	16	0	16	0	11	10000	16	2270	25	0	15	0	15	0	15	0	15	0	16	0	16	1930	25	0	16	0	15	752	11	0	16	0	16	390	25	 	96	3	1	2	1	 	96	2	1	2	1	2	1	3	1	3	1	1	1	 	96	2	1	4	1	1	1	2	1	2	1	          	96	24147	1	2	1	 	96	 	96	1	1	 	96	2	8	15	1128	745372	1	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26666	11	1	2021	1	2666601	1	2666601	1	5	1	1	1	2602590	21	2602590	21	2602590	21	893300	56	0	11	0	11	0	11	0	11	0	16	0	16	580	21	245030	16	0	11	78000	11	0	16	0	16	8630	21	0	16	3581990	25	0	15	0	15	0	15	0	15	0	16	0	16	720	25	245030	16	0	15	78000	11	0	16	0	16	901400	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	2	1	5	1	1	1	          	96	49012	1	2	1	 	96	 	96	2	1	600	1	1	5	10	2602590	3250860	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26668	11	1	2021	1	 	97	2666801	1	12	1	1	1	1918850	21	1918850	21	350680	21	0	56	410210	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	59530	21	0	16	2061330	25	410210	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	142480	25	3	1	3	1	2	1	 	96	2	1	1	1	1	1	3	1	3	1	3	1	 	96	1	1	3	1	3	1	5	1	1	1	50000	1	70255	1	2	1	 	96	 	96	2	1	 	96	1	6	10	1918850	1918850	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26669	11	1	2021	1	2666901	1	2666901	1	19	1	2	1	3517190	21	3517190	21	535240	21	687774	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	125000	11	0	16	0	16	-336360	21	0	16	4034760	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	125000	11	0	16	0	16	392570	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	1	1	1	1	3	1	2	1	          	96	30378	1	2	1	 	96	 	96	3	1	 	96	2	7	15	3517190	4204964	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26670	11	1	2021	1	2667001	1	2667002	1	7	1	2	1	2000422	21	2000422	21	-28637	21	633162	56	0	11	0	11	0	11	0	11	0	16	0	16	2610	21	0	16	0	11	31247	11	0	16	0	16	0	11	0	16	2068230	25	0	15	0	15	0	15	0	15	0	16	0	16	3230	25	0	16	0	15	31247	11	0	16	0	16	36560	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	1	1	 	96	1	1	3	1	1	1	5	1	1	1	          	96	23313	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2000422	2633585	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26671	10	1	2021	1	 	97	2667101	1	41	1	2	1	1712510	21	1252860	21	1252860	21	519978	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	168650	16	0	11	49600	11	0	16	0	16	73710	21	0	16	1987600	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	168650	16	0	15	49600	11	0	16	0	16	225490	25	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	8	1	2	1	          	96	40735	1	3	1	 	96	4	1	 	97	300	1	2	8	15	1712510	2063838	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26672	12	1	2021	1	2667201	1	2667201	1	9	1	3	1	4532990	21	4409890	21	4409890	21	825726	56	8240	21	0	11	0	11	0	11	0	16	0	16	0	21	78000	16	0	11	90000	11	0	16	0	16	35480	21	0	16	5797790	25	8240	25	0	15	0	15	0	15	0	16	0	16	0	25	78000	16	0	15	90000	11	0	16	0	16	1174800	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	4	1	1	1	          	96	41218	1	1	1	7	1	 	96	2	1	430	1	3	11	18	4532990	5280716	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	2	1	1	1	2	1	2	1	0
2021	ES	26673	10	1	2021	1	2667302	1	2667302	1	36	1	2	1	864880	21	186000	11	186000	11	198964	56	0	11	0	11	48540	21	155000	11	186000	16	186000	16	0	21	0	16	0	11	0	11	0	16	0	16	0	21	0	16	864880	25	0	15	0	15	48540	25	155000	15	186000	16	186000	16	0	25	0	16	0	15	0	11	0	16	0	16	0	25	1	1	3	1	2	1	 	96	2	1	1	1	2	1	2	1	2	1	1	1	 	96	2	1	4	1	4	1	3	1	1	1	35000	1	46730	1	1	1	6	1	 	96	1	1	 	96	2	10	15	864880	1063844	1	1	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	3	1	1	1	3	1	1	1	1	1	2	1	1	1	0	1	2	1	2	1	2	1	2	1	2	1	1
2021	ES	26674	10	1	2021	1	2667401	1	2667401	1	31	1	2	1	4570040	21	4570040	21	4570040	21	641213	56	228270	21	0	11	0	11	0	11	0	16	0	16	0	21	51519	16	0	11	34800	11	0	16	0	16	70820	21	0	16	5938410	25	228270	25	0	15	0	15	0	15	0	16	0	16	0	25	51519	16	0	15	34800	11	0	16	0	16	1333570	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	2	1	4	1	1	1	          	96	22724	1	2	1	 	96	 	96	2	1	205	1	2	8	15	4570040	5159734	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26676	11	1	2021	1	2667601	1	2667601	1	22	1	2	1	2763328	11	2030588	11	2030588	11	0	56	0	11	0	11	252190	21	240000	11	200000	16	200000	16	0	21	0	16	200000	11	0	11	0	16	0	16	-27190	21	0	16	2932740	15	0	15	0	15	252190	25	240000	15	200000	16	200000	16	0	25	0	16	200000	15	0	11	0	16	0	16	169411	15	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	3	1	3	1	6	1	2	1	53600	1	69729	1	2	1	 	96	 	96	1	1	 	96	2	10	13	2763328	2763328	0	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	1	1	1	0	1	 	96	2	1	2	1	1	1	1	1	0
2021	ES	26678	10	1	2021	1	2667801	1	2667801	1	24	1	2	1	3906750	21	3906750	21	2620670	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	1320	21	0	16	0	11	0	11	0	16	0	16	-1890	21	0	16	4761350	25	0	15	0	15	0	15	0	15	0	16	0	16	1630	25	0	16	0	15	0	11	0	16	0	16	854600	25	3	1	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	2	1	1	1	4	1	3	1	5	1	2	1	50000	1	81981	1	2	1	 	96	 	96	2	1	 	96	2	7	15	3906750	3906750	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26679	10	1	2021	1	2667901	1	2667903	1	14	1	3	1	2453048	21	1768238	21	1382248	21	501978	56	0	11	0	11	0	11	0	11	0	16	0	16	21210	21	0	16	0	11	0	11	0	16	0	16	-25080	21	0	16	2577011	25	0	15	0	15	0	15	0	15	0	16	0	16	26190	25	0	16	0	15	0	11	0	16	0	16	123962	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	2	1	1	1	5	1	1	1	          	96	12876	1	2	1	 	96	 	96	2	1	 	96	3	9	20	2453048	2955027	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26680	10	1	2021	1	2668001	1	2668001	1	20	1	3	1	11230290	21	4455330	21	4455330	21	795774	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	300000	16	300000	16	636660	21	9000	16	14446100	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	300000	16	300000	16	2915810	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	5	1	8	1	1	1	          	96	28862	1	3	1	 	96	4	1	2	1	 	96	3	11	20	11230290	12026064	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26684	11	1	2021	1	2668401	1	2668401	1	8	1	4	1	5705390	21	5369490	21	5369490	21	842998	56	320420	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	90000	11	0	16	0	16	170980	21	0	16	7568540	25	320420	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	90000	11	0	16	0	16	1773150	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	1	1	4	1	1	1	          	96	30677	1	2	1	 	96	 	96	2	1	 	96	4	12	25	5705390	6548388	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	26686	10	1	2021	1	2668601	1	2668601	1	15	1	3	1	2209470	21	2092040	21	1142890	21	725392	56	0	11	0	11	37380	21	0	11	135000	16	135000	16	0	21	0	16	0	11	1200	11	0	16	0	16	0	11	0	16	2302610	25	0	15	0	15	37380	25	0	15	135000	16	135000	16	0	25	0	16	0	15	1200	11	0	16	0	16	91940	25	 	96	3	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	4	1	2	1	2	1	1	1	1	1	4	1	2	1	          	96	9803	1	2	1	 	96	 	96	3	1	 	96	3	11	18	2209470	2934862	0	0	2	1	 	96	2	1	 	96	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26687	11	1	2021	1	2668701	1	2668701	1	7	1	1	1	5708640	21	5708640	21	5708640	21	839213	56	250000	11	0	11	0	11	0	11	0	16	0	16	0	21	480332	16	0	11	20000	11	0	16	0	16	78790	21	0	16	8206990	25	300000	15	0	15	0	15	0	15	0	16	0	16	0	25	480332	16	0	15	20000	11	0	16	0	16	2478350	25	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	3	1	2	1	4	1	1	1	          	96	52933	1	2	1	 	96	 	96	1	1	1050	1	1	2	10	5708640	6067521	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26689	11	1	2021	1	2668901	1	2668901	1	30	1	2	1	6791460	21	6791460	21	4861440	21	682671	56	3606870	21	0	11	0	11	0	11	0	16	0	16	380920	21	0	16	0	11	80000	11	0	16	0	16	551240	21	0	16	8097730	25	3688800	25	0	15	0	15	0	15	0	16	0	16	381300	25	0	16	0	15	80000	11	0	16	0	16	1226270	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	3	1	1	1	3	1	 	96	2	1	4	1	1	1	5	1	1	1	          	96	51755	1	2	1	 	96	 	96	 	97	 	96	2	7	15	6791460	7474131	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26690	12	1	2021	1	2669001	1	2669001	1	20	1	2	1	2635549	21	2254089	21	2254089	21	633162	56	0	11	0	11	0	11	0	11	326527	56	326527	56	0	21	0	16	0	11	31247	11	0	16	0	16	-128700	21	0	16	3489627	25	0	15	0	15	0	15	0	15	326527	56	326527	56	0	25	0	16	0	15	31247	11	0	16	0	16	822830	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	3	1	5	1	 	96	1	1	3	1	2	1	5	1	1	1	          	96	19848	1	1	1	7	1	 	96	1	1	 	96	2	10	13	2635549	3268712	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	2	1	2	1	1	1	2	1	0
2021	ES	26691	11	1	2021	1	2669101	1	2669101	1	28	1	1	1	436441	11	436441	11	436441	11	0	56	500000	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	68028	11	30000	16	604830	15	600000	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	168388	15	1	1	1	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	1	1	 	96	2	1	3	1	3	1	4	1	1	1	85000	1	94281	1	2	1	 	96	 	96	3	1	 	96	1	4	10	436441	436441	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26692	11	1	2021	1	2669201	1	2669201	1	9	1	5	1	6460826	21	6460826	21	6460826	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	224320	21	0	16	0	11	0	11	0	16	0	16	-397190	21	0	16	7661879	25	0	15	0	15	0	15	0	15	0	16	0	16	235570	25	0	16	0	15	0	11	0	16	0	16	1201052	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	3	1	6	1	1	1	149235	1	173762	1	2	1	 	96	 	96	2	1	 	96	5	13	26	6460826	6460826	0	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26693	11	1	2021	1	2669302	1	2669302	1	7	1	2	1	5860900	21	5860900	21	-145000	21	408540	56	0	11	0	11	0	11	0	11	0	16	0	16	5860	21	0	16	0	11	90000	11	0	16	0	16	60860	21	0	16	7217730	25	0	15	0	15	0	15	0	15	0	16	0	16	7230	25	0	16	0	15	90000	11	0	16	0	16	1266830	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	1	1	1	1	5	1	1	1	          	96	33903	1	3	1	 	96	9	1	3	1	 	96	2	7	15	5860900	6269440	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26694	10	1	2021	1	2669404	1	2669404	1	20	1	4	1	12001530	21	10650280	21	9052570	21	938213	56	1479540	21	0	11	0	11	0	11	0	16	0	16	3033640	21	0	16	0	11	250000	11	0	16	0	16	413420	21	65000	16	16743150	25	1665070	25	0	15	0	15	0	15	0	16	0	16	3789400	25	0	16	0	15	250000	11	0	16	0	16	4491620	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	3	1	1	1	5	1	1	1	          	96	38239	1	2	1	 	96	 	96	1	1	 	96	4	14	23	12001530	12939743	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	 	96	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26695	11	1	2021	1	2669501	1	2669501	1	14	1	1	1	0	11	0	11	0	11	1191774	56	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	16	0	11	0	11	0	16	0	16	0	11	0	16	0	15	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	16	0	15	0	11	0	16	0	16	0	15	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	3	1	4	1	 	96	1	1	1	1	1	1	5	1	1	1	          	96	13602	1	2	1	 	96	 	96	1	1	 	96	1	1	10	0	1191774	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26696	11	1	2021	1	2669601	1	2669601	1	39	1	2	1	12171534	21	11781714	21	9091534	21	1180082	56	2557960	21	0	11	0	11	0	11	0	16	0	16	8734	51	0	16	0	11	214800	11	0	16	0	16	2853300	21	0	16	20896243	25	2557960	25	0	15	0	15	0	15	0	16	0	16	10783	55	0	16	0	15	214800	11	0	16	0	16	8509908	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	1	1	5	1	1	1	          	96	50943	1	2	1	 	96	 	96	 	97	 	96	2	8	15	12171534	13351616	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	1	1	2	1	0
2021	ES	26697	11	1	2021	1	2669701	1	2669701	1	8	1	2	1	450762	21	450762	21	450762	21	956900	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	106456	16	0	11	31247	11	0	16	0	16	-101700	21	0	16	821730	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	106456	16	0	15	31247	11	0	16	0	16	339720	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	4	1	2	1	5	1	1	1	          	96	37230	1	2	1	 	96	 	96	1	1	600	1	2	10	13	450762	1301206	1	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	1	1	2	1	1
2021	ES	26698	11	1	2021	1	2669801	1	2669801	1	19	1	1	1	2724640	21	2419170	21	1460770	21	675602	56	47900	21	0	11	0	11	0	11	0	16	0	16	0	21	23409	16	0	11	36000	11	0	16	0	16	50210	21	0	16	3575690	25	47900	25	0	15	0	15	0	15	0	16	0	16	0	25	23409	16	0	15	36000	11	0	16	0	16	815050	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	 	96	2	1	3	1	2	1	5	1	1	1	          	96	35138	1	3	1	 	96	1	1	3	1	400	1	1	2	10	2724640	3376832	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	1	1	2	1	0
2021	ES	26699	11	1	2021	1	2669901	1	2669901	1	19	1	4	1	4643767	21	4059310	21	4059310	21	756246	56	0	11	0	11	200510	21	113207	51	0	16	0	16	0	21	210000	16	0	11	0	11	0	16	0	16	-208200	21	0	16	5309257	25	0	15	0	15	200510	25	113207	55	0	16	0	16	0	25	210000	16	0	15	0	11	0	16	0	16	665490	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	1	2	1	4	1	1	1	          	96	48564	1	1	1	4	1	 	96	2	1	500	1	4	12	21	4643767	5190013	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	2	1	1	1	2	1	0
2021	ES	26701	11	1	2021	1	2670104	1	2670103	1	30	1	4	1	2562870	21	2562870	21	2269830	21	723602	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	15000	11	0	16	0	16	-153240	21	5400	16	2841850	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	15000	11	0	16	0	16	263980	25	 	96	2	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	6	1	2	1	          	96	20612	1	3	1	 	96	9	1	2	1	 	96	4	14	25	2562870	3286472	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	0	1	0	1	2	1	2	1	2	1	1	1	2	1	1
2021	ES	26702	11	1	2021	1	2670201	1	2670201	1	15	1	1	1	4218336	21	4218336	21	4218336	21	750964	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	200042	16	0	11	31247	11	623386	16	480000	16	496750	21	0	16	6588690	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	200042	16	0	15	31247	11	623386	16	480000	16	1715720	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	4	1	2	1	3	1	1	1	          	96	45472	1	2	1	 	96	 	96	2	1	700	1	1	2	10	4218336	4769257	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26705	10	1	2021	1	2670501	1	2670501	1	52	1	1	1	3020330	21	3020330	21	3020330	21	683333	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	252449	16	0	11	59600	11	0	16	0	16	12990	21	0	16	4147690	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	252449	16	0	15	59600	11	0	16	0	16	1067760	25	3	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	3	1	2	1	3	1	1	1	          	96	48449	1	2	1	 	96	 	96	2	1	475	1	1	2	10	3020330	3451214	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26707	11	1	2021	1	2670701	1	2670701	1	14	1	3	1	1452180	11	1452180	11	1452180	11	821213	56	0	11	0	11	0	11	0	11	1440000	16	1440000	16	0	21	458139	16	0	11	70000	11	0	16	0	16	-21560	21	0	16	1506170	15	0	15	0	15	0	15	0	15	1440000	16	1440000	16	0	25	458139	16	0	15	70000	11	0	16	0	16	-16010	15	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	3	1	2	1	5	1	1	1	          	96	86183	1	2	1	 	96	 	96	3	1	900	1	3	10	16	1452180	1815254	1	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	0	1	 	96	2	1	2	1	2	1	2	1	1
