RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2020_N	RCH010	RCH010_F	RCH020	RCH020_F	RK050	RK050_F	RK060	RK060_F	RK070	RK070_F	RK080	RK080_F	AROPE	AROPE_N
2021	ES	922501	537535338	1	1990	1	30	1	30	1	2	1	1	1	1	1	 	96	 	96	922502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922502	537535338	1	1992	1	28	1	29	1	1	1	1	1	1	1	 	96	 	96	922501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922601	189253846	1	1968	1	52	1	53	1	2	1	1	1	1	1	 	96	 	96	922602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922602	189253846	1	1967	1	53	1	53	1	1	1	1	1	1	1	 	96	 	96	922601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922603	189253846	1	2003	1	17	1	18	1	2	1	1	1	5	1	922602	1	922601	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922701	117794066	1	1980	1	40	1	41	1	2	1	1	1	1	1	 	96	 	96	922702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922702	117794066	1	1980	1	40	1	40	1	1	1	1	1	1	1	 	96	 	96	922701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922703	117794066	1	2012	1	8	1	9	1	2	1	1	1	5	1	922702	1	922701	1	 	96	1	1	1	1	 	96	35	1	0	1	0	1	0	1	0	1	112836356	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	922704	117794066	1	2015	1	5	1	5	1	1	1	1	1	5	1	922702	1	922701	1	 	96	1	1	1	1	 	96	35	1	0	1	0	1	0	1	0	1	112470667	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	922801	225572343	1	1951	1	69	1	70	1	2	1	1	1	6	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	922901	138280650	1	1991	1	29	1	30	1	2	1	1	1	1	1	922902	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	922902	138280650	1	1962	1	58	1	58	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923001	105879275	1	1961	1	59	1	59	1	2	1	1	1	1	1	 	96	 	96	923002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923002	105879275	1	1957	1	63	1	63	1	1	1	1	1	3	1	 	96	 	96	923001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923101	162128891	1	1947	1	73	1	74	1	1	1	1	1	3	1	 	96	 	96	923102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923102	162128891	1	1946	1	74	1	75	1	2	1	1	1	3	1	 	96	 	96	923101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923201	128970447	1	1976	1	44	1	45	1	1	1	1	1	1	1	 	96	 	96	923202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923202	128970447	1	1984	1	36	1	37	1	2	1	1	1	1	1	 	96	 	96	923201	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923203	128970447	1	2008	1	12	1	13	1	2	1	1	1	5	1	923201	1	923202	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	923204	128970447	1	2016	1	4	1	5	1	1	1	1	1	5	1	923201	1	923202	1	 	96	1	1	1	1	38	1	 	96	0	1	0	1	0	1	0	1	123141960	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	923301	194125030	1	1972	1	48	1	49	1	1	1	1	1	1	1	 	96	 	96	923302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923302	194125030	1	1984	1	36	1	37	1	2	1	1	1	1	1	 	96	 	96	923301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923401	156164694	1	1969	1	51	1	52	1	1	1	1	1	2	1	 	96	 	96	923402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	0	1
2021	ES	923402	156164694	1	1971	1	49	1	49	1	2	1	1	1	2	1	 	96	 	96	923401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923403	156164694	1	2004	1	16	1	17	1	1	1	1	1	2	1	923401	1	923402	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	1	1	1	1	 	96	 	96	0	0
2021	ES	923601	125739190	1	1974	1	46	1	47	1	2	1	1	1	1	1	 	96	 	96	923602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923602	125739190	1	1982	1	38	1	39	1	1	1	1	1	1	1	 	96	 	96	923601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923603	125739190	1	2008	1	12	1	13	1	1	1	1	1	5	1	 	96	923601	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	3	1	2	1	1	1	1	1	26	1	1	1	0	0
2021	ES	923701	162128891	1	1946	1	74	1	74	1	1	1	1	1	3	1	 	96	 	96	923702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923702	162128891	1	1952	1	68	1	68	1	2	1	1	1	3	1	 	96	 	96	923701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	923901	160933762	1	1945	1	75	1	76	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924001	67785333	1	1983	1	37	1	38	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924002	67785333	1	2016	1	4	1	5	1	2	1	1	1	5	1	924001	1	 	96	 	96	1	1	1	1	25	1	 	96	0	1	0	1	0	1	0	1	64721950	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	924101	93300308	1	1979	1	41	1	41	1	2	1	1	1	4	1	 	96	 	96	924102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924102	93300308	1	1978	1	42	1	42	1	1	1	1	1	1	1	 	96	 	96	924101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924103	93300308	1	2008	1	12	1	13	1	1	1	1	1	5	1	924102	1	924101	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	924201	194618339	1	1960	1	60	1	61	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924301	187437979	1	1981	1	39	1	39	1	1	1	1	1	1	1	 	96	 	96	924302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924302	187437979	1	1976	1	44	1	45	1	2	1	1	1	1	1	 	96	 	96	924301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924401	82207330	1	1966	1	54	1	55	1	2	1	1	1	1	1	 	96	 	96	924402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924402	82207330	1	1961	1	59	1	60	1	1	1	1	1	1	1	 	96	 	96	924401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924501	116180976	1	1964	1	56	1	57	1	2	1	1	1	2	1	 	96	 	96	924502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	924502	116180976	1	1966	1	54	1	55	1	1	1	1	1	2	1	 	96	 	96	924501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	924601	1014221355	1	1988	1	32	1	32	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924602	1014221355	1	1995	1	25	1	25	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924701	310224541	1	1986	1	34	1	34	1	2	1	1	1	1	1	 	96	 	96	924702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924702	310224541	1	1986	1	34	1	35	1	1	1	1	1	1	1	 	96	 	96	924701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	924801	139141901	1	1969	1	51	1	52	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925001	185198235	1	1971	1	49	1	50	1	1	1	1	1	1	1	 	96	 	96	925002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925002	185198235	1	1971	1	49	1	50	1	2	1	1	1	1	1	 	96	 	96	925001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925003	185198235	1	2004	1	16	1	16	1	1	1	1	1	5	1	925001	1	925002	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	1	1	1	1	 	96	 	96	0	0
2021	ES	925004	185198235	1	2004	1	16	1	16	1	2	1	1	1	5	1	925001	1	925002	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	1	1	1	1	 	96	 	96	0	0
2021	ES	925201	146667873	1	1986	1	34	1	35	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925202	146667873	1	2018	1	2	1	3	1	2	1	1	1	5	1	 	96	925201	1	 	96	1	1	1	1	30	1	 	96	0	1	0	1	0	1	0	1	162737111	1	0	0	0	0	0	1	1	3	1	1	1	1	1	16	1	3	1	0	0
2021	ES	925301	216633334	1	1951	1	69	1	70	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925401	170919196	1	1979	1	41	1	41	1	1	1	1	1	8	1	925402	1	925403	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	925402	170919196	1	1952	1	68	1	68	1	1	1	1	1	3	1	 	96	 	96	925403	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925403	170919196	1	1956	1	64	1	65	1	2	1	1	1	3	1	 	96	 	96	925402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925404	170919196	1	1985	1	35	1	36	1	2	1	1	1	1	1	925402	1	925403	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	925501	47990288	1	1961	1	59	1	60	1	1	1	1	1	2	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	925601	316931293	1	1976	1	44	1	45	1	2	1	1	1	1	1	 	96	 	96	925603	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925602	316931293	1	1997	1	23	1	24	1	2	1	1	1	1	1	 	96	925601	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925603	316931293	1	1969	1	51	1	51	1	1	1	1	1	1	1	 	96	 	96	925601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	925701	229469386	1	1935	1	91	1	91	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	1	9	1	 	96	 	96	 	96	 	96	 	96	 	96	0	1
2021	ES	926301	88115047	1	1960	1	60	1	60	1	2	1	1	1	3	1	 	96	 	96	926302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926302	88115047	1	1958	1	62	1	63	1	1	1	1	1	1	1	 	96	 	96	926301	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926303	88115047	1	1999	1	21	1	22	1	1	1	1	1	1	1	926302	1	926301	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926401	333701534	1	1986	1	34	1	35	1	2	1	1	1	1	1	 	96	 	96	926402	1	3	1	2	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926402	333701534	1	1985	1	35	1	35	1	1	1	1	1	1	1	 	96	 	96	926401	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926403	333701534	1	2018	1	2	1	3	1	2	1	1	1	5	1	926402	1	926401	1	 	96	1	1	2	1	7	1	 	96	0	1	0	1	0	1	0	1	370262570	1	0	0	0	0	0	1	1	3	1	1	1	2	1	 	96	 	96	0	0
2021	ES	926501	251037669	1	1974	1	46	1	47	1	2	1	1	1	6	1	 	96	926502	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	926502	251037669	1	1936	1	84	1	85	1	2	1	1	1	6	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	926601	147995912	1	1977	1	43	1	44	1	1	1	1	1	1	1	926602	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926602	147995912	1	1951	1	69	1	69	1	1	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926701	221950784	1	1953	1	67	1	67	1	2	1	1	1	4	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	1	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	926702	221950784	1	1982	1	38	1	39	1	2	1	1	1	1	1	 	96	926701	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	926801	237279206	1	1967	1	53	1	54	1	2	1	1	1	1	1	926802	1	926803	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926802	237279206	1	1940	1	80	1	81	1	1	1	1	1	3	1	 	96	 	96	926803	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926803	237279206	1	1940	1	80	1	81	1	2	1	1	1	3	1	 	96	 	96	926802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926901	206760327	1	1975	1	45	1	46	1	1	1	1	1	1	1	 	96	 	96	926902	1	2	1	2	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926902	206760327	1	1977	1	43	1	44	1	2	1	1	1	1	1	 	96	 	96	926901	1	2	1	2	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	926903	206760327	1	2017	1	3	1	3	1	2	1	1	1	5	1	926901	1	926902	1	 	96	1	1	2	1	40	1	 	96	0	1	0	1	0	1	0	1	229413419	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	926904	206760327	1	2014	1	6	1	7	1	2	1	1	1	5	1	926901	1	926902	1	 	96	1	1	2	1	 	96	40	1	0	1	0	1	0	1	0	1	195326683	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	927201	241118902	1	1975	1	45	1	46	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927202	241118902	1	1974	1	46	1	47	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927301	343242826	1	1970	1	50	1	50	1	1	1	1	1	1	1	 	96	 	96	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927401	226386120	1	1966	1	54	1	55	1	1	1	1	1	1	1	 	96	 	96	 	96	2	1	2	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927501	115392160	1	1980	1	40	1	40	1	2	1	1	1	1	1	 	96	 	96	927502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927502	115392160	1	1979	1	41	1	41	1	1	1	1	1	1	1	 	96	 	96	927501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927503	115392160	1	2010	1	10	1	11	1	1	1	1	1	5	1	927502	1	927501	1	 	96	1	1	1	1	 	96	48	1	0	1	0	1	0	1	0	1	110683754	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	927504	115392160	1	2013	1	7	1	7	1	2	1	1	1	5	1	927502	1	927501	1	 	96	1	1	1	1	 	96	45	1	0	1	1	1	0	1	0	1	109011087	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	927601	161448293	1	1950	1	70	1	71	1	1	1	1	1	3	1	 	96	 	96	927602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927602	161448293	1	1943	1	77	1	78	1	2	1	1	1	3	1	 	96	 	96	927601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927603	161448293	1	1978	1	42	1	43	1	1	1	1	1	8	1	927601	1	927602	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	927701	209831808	1	1935	1	85	1	85	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	927801	76722493	1	1968	1	52	1	52	1	1	1	1	1	1	1	 	96	 	96	927802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927802	76722493	1	1969	1	51	1	52	1	2	1	1	1	1	1	 	96	 	96	927801	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	927803	76722493	1	2007	1	13	1	14	1	2	1	1	1	5	1	927801	1	927802	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	927804	76722493	1	2010	1	10	1	11	1	1	1	1	1	5	1	927801	1	927802	1	 	96	1	1	1	1	 	96	45	1	0	1	0	1	0	1	0	1	73591945	1	0	0	0	0	0	1	1	2	1	1	1	1	1	 	96	 	96	0	0
2021	ES	928001	273147624	1	1977	1	43	1	43	1	1	1	1	1	2	1	 	96	 	96	 	96	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	928101	196234568	1	1967	1	53	1	54	1	2	1	1	1	1	1	 	96	 	96	928102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	928102	196234568	1	1965	1	55	1	56	1	1	1	1	1	1	1	 	96	 	96	928101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	928103	196234568	1	1998	1	22	1	23	1	2	1	1	1	1	1	928102	1	928101	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	928401	306182727	1	1961	1	59	1	59	1	1	1	1	1	1	1	 	96	 	96	928402	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	0
2021	ES	928402	306182727	1	1962	1	58	1	58	1	2	1	1	1	1	1	 	96	 	96	928401	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	928403	306182727	1	1991	1	29	1	30	1	2	1	1	1	1	1	928401	1	928402	1	 	96	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	928501	98809561	1	1959	1	61	1	62	1	1	1	1	1	3	1	 	96	 	96	928502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	928502	98809561	1	1957	1	63	1	64	1	2	1	1	1	3	1	 	96	 	96	928501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	928601	110730861	1	1955	1	65	1	66	1	1	1	1	1	3	1	 	96	 	96	928602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
