PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PL230	PL230_F	PL250	PL250_F	PL280	PL280_F
2020	ES	1052301	139769653	1	11	01	2020	01	9	01	10	01	1970	01	1	01		96		96	1052302	01	2	01	1	01	1	01	1	01	2	01		96	1988	01	500	01	03	01		96		96		96	2	01	52	01	50	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	02	01		96		96	2	01		96		96	18	01	27	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	1	01	2	01	3	01	2	01		96		96		96	2018340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2753280	40100	0	0	0	0	2042432	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	3	01	1	01	1	01		96	12	01		96
2020	ES	1052302	139870590	1	10	01	2020	01	6	01	03	01	1975	01	2	01		96		96	1052301	01	2	01	1	01	1	01	1	01	2	01		96	1997	01	500	01	01	01		96		96		96	3	01	23	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	p	01		96	13	01	1	01	2	01	2	01		96		96	24	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	3298080	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4590320	40100	0	0	0	0	1345234	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	1052303	139951856	1	10	01	2020	01	3	01	04	01	1999	01	2	01	1052301	01	1052302	01		96	1	01	3	01	1	01	1	01	1	01	34	01	2015	01	200	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	3	01	1	01	1	01		96	0	01		96
2020	ES	1052401	171472231	1	10	01	2020	01	10	01	04	01	1989	01	2	01		96		96	1052402	01	2	01	1	01	1	01	1	01	2	01		96	2009	01	500	01	05	01	1	01	1	01	1	01	3	01	23	01		96	0	01	7	01	0	01	0	01	5	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96	04	01	20	01	8	01	02	01	05	01	02	01	02	01	02	01	02	01	05	01	05	01	05	01	05	01	02	01	02	01	2	01	1	01	2	01	2	01		96		96		96	40900	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44720	40100	0	0	0	0	13771	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02		1	01	1	01	3	01	3	01	1	01	1	01		96	8	01	1	01
2020	ES	1052402	170610476	1	10	01	2020	01	13	01	11	01	1985	01	1	01		96		96	1052401	01	2	01	1	01	1	01	1	01	2	01		96	2003	01	354	01	01	01		96		96		96	3	01	72	01	53	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	07	01	1	01	1	01	2	01		96		96	18	01	16	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	1832860	110100	0	0	0	0	0	0	0	0	0	0	202620	110100	0	0	0	0	0	0	0	0	0	0	2283740	40100	0	0	0	0	683051	01	0	0	0	0	0	0	218300	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	2	01	1	01	1	01	2	01	12	01		96
2020	ES	1052501	243837780	1	11	01	2020	01	7	01	06	01	1945	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1959	01	200	01	11	01	1	01	2	01		96	4	01	92	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01		96		96		96		96		96		96		96		96		96	12	01	10	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	3	01	1	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946570	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	946570	40100	0	0	0	0	0	0	03		1	01	1	01	1	01	2	01	3	01	3	01		96	0	01		96
2020	ES	1052601	501812994	1	10	01	2020	01	14	01	06	01	1991	01	1	01		96		96		96	1	01	3	01	2	01	2	01	2	01		96	2004	01	200	01	05	01	1	01	2	01		96	3	01	62	01		96	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96	04	01	16	01	10	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	2311940	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718370	40100	0	0	0	0	825743	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	12	01		96
2020	ES	1052701	148819157	1	11	01	2020	01	8	01	05	01	1951	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1965	01	200	01	07	01	1	01	2	01		96	3	01	91	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	35	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	1	01	8	01		96		96	0	0	0	0	0	0	0	0	0	0	99350	110100	0	0	1840410	110100	482550	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	99350	40100	0	0	2186760	40100	573360	40100	0	0	0	0	0	0	01		1	01	1	01	1	01	3	01	2	01	1	01		96	0	01		96
2020	ES	1052702	148840162	1	10	01	2020	01	7	01	08	01	1981	01	1	01		96	1052701	01		96	1	01	3	01	1	01	1	01	2	01		96	1998	01	200	01	01	01		96		96		96	3	01	81	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	20	01	19	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	2070230	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622940	40100	0	0	0	0	782268	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	2	01	1	01	1	01	2	01	12	01		96
2020	ES	1052801	209179959	1	11	01	2020	01	6	01	01	01	1983	01	1	01		96		96		96	5	01	3	01	1	01	1	01	2	01		96	1999	01	200	01	01	01		96		96		96	3	01	71	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	f	01		96	11	01	1	01	2	01	2	01		96		96	16	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	85550	110100	0	0	0	0	0	0	402860	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91510	40100	0	0	0	0	27542	01	0	0	438240	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	1053101	108570022	1	10	01	2020	01	6	01	04	01	1956	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1980	01	500	01	07	01	1	01	2	01		96	3	01	23	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	24	01	36	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	2	01		96	134400	110100	0	0	0	0	800000	1100	0	0	0	0	0	0	3186380	110100	0	0	0	0	0	0	0	0	134400	40100	0	0	0	0	0	00	800000	1100	0	0	0	0	0	0	3759970	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	1053201	154395254	1	11	01	2020	01	4	01	06	01	1979	01	1	01		96		96	1053202	01	2	01	1	01	1	01	1	01	2	01		96	2002	01	500	01	01	01		96		96		96	3	01	54	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	o	01		96	14	01	1	01	2	01	2	01		96		96	25	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2941500	110100	1870	110100	0	0	0	0	97070	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3881170	40100	2240	40100	0	0	852815	01	0	0	106660	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	12	01		96
2020	ES	1053202	154952156	1	11	01	2020	01	3	01	09	01	1981	01	2	01		96		96	1053201	01	2	01	1	01	1	01	1	01	2	01		96	2004	01	500	01	10	01	1	01	1	01	1	01	2	01	21	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96	23	01	15	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	1	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	1053401	115832570	1	11	01	2020	01	2	01	08	01	1941	01	2	01		96		96	1053402	01	2	01	1	01	1	01	1	01	2	01		96	1955	01	100	01	07	01	1	01	2	01		96	3	01	81	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605810	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	605810	40100	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	1053402	115763146	1	11	01	2020	01	2	01	12	01	1937	01	1	01		96		96	1053401	01	2	01	1	01	1	01	1	01	2	01		96	1951	01	100	01	07	01	1	01	2	01		96	3	01	71	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	15	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689110	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1857170	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
