PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PT220	PT220_F	PT230	PT230_F	PT240	PT240_F	PT020	PT020_F	PT030	PT030_F	PT040	PT040_F	PT250	PT250_F	PT210	PT210_F	PT060	PT060_F	PT070	PT070_F	PT090	PT090_F	PT100	PT100_F	PT110	PT110_F	PT120	PT120_F	PT130	PT130_F	PT140	PT140_F	PT150	PT150_F	PT160	PT160_F	PT170	PT170_F	PT180	PT180_F	PT190	PT190_F	PT260	PT260_F	PT270	PT270_F	PT280	PT280_F
2019	ES	2152602	28288247	1	01	01	2020	01	5	01	01	01	1958	01	2	01		96		96	2152601	01	2	01	1	01	3	01	1	01	2	01		96	1981	01	500	01	08	01	1	01	2	01		96	3	01	22	01		96	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	22	01	38	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	4	01	1	01	2	01	2	01		96	2	01		96	2194680	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869130	110100	0	0	0	0	2914350	40100	0	0	0	0	519162	01	0	0	0	0	0	0	0	0	0	0	0	0	1100170	40100	0	0	0	0	02	02	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2152801	64435802	1	01	01	2020	01	12	01	06	01	1989	01	1	01		96		96	2152802	01	1	01	2	01	3	01	1	01	2	01		96	2015	01	500	01	01	01		96		96		96	3	01	24	01	44	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	k	01		96	05	01	1	01	2	01	2	01		96		96	22	01	7	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96	2	01		96	2095090	110100	48490	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701710	40100	48670	40100	0	0	922798	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	2	01	1	01	3	01	3	01	3	01	1	01	3	01	3	01	3	01		93	4	01	2	01	1	01	4	01	5	01	1	01	1	01	1	01
2019	ES	2152802	0	1		97	2019	01		97	12	01	1989	01	2	01		96		96	2152801	01		97		97		97		97		97		96		97		97	01	01		96		96		96		97		-1		97		97		97		97		97		97		97		97		97		97		97		96		97		96		97		96		96		97		96		96		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		96		97		96	2693470	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3583060	12000	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97
2019	ES	2153301	33661843	1	02	01	2020	01	3	01	07	01	1940	01	2	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1956	01	200	01	07	01	1	01	2	01		96	3	01	33	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	16	01	48	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	603410	110100	0	0	2114480	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	603410	40100	0	0	2423900	40100	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2153401	26877443	1	02	01	2020	01	3	01	07	01	1950	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1966	01	300	01	10	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96		96		96	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	3	01	1	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	528120	110100	0	0	0	0	1944270	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	528120	40100	0	0	0	0	2226760	40100	0	0	0	0	0	0	96	96	1	01	1	01	3	01	3	01	3	01	3	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2153402	0	1		97	2019	01		97	01	01	1973	01	2	01		96	2153401	01		96		97		97		97		97		97		96		97		97	01	01		96		96		96		97		-1		97		97		97		97		97		97		97		97		97		97		97		96		97		96		97		96		96		97		96		96		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		96		97		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97
2019	ES	2153901	30500697	1	11	01	2019	01	69	01	06	01	1952	01	1	01		96		96	2153902	01	2	01	1	01	1	01	1	01	2	01		96	1977	01	500	01	07	01	1	01	2	01		96	3	01	21	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	24	01	42	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	2	01		96	383260	110100	191330	110100	0	0	0	0	0	0	0	0	0	0	2815970	110100	0	0	0	0	0	0	0	0	627470	40100	192020	40100	0	0	469483	01	0	0	0	0	0	0	0	0	3441810	40100	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2153902	30831012	1	11	01	2019	01	10	01	09	01	1954	01	2	01		96		96	2153901	01	2	01	1	01	1	01	1	01	2	01		96	1968	01	200	01	07	01	1	01	2	01		96	3	01	52	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	19	01	38	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01		96		96	2	01		96	310117	112000	0	0	0	0	0	0	0	0	0	0	0	0	808850	110100	0	0	0	0	0	0	0	0	337706	12000	0	0	0	0	102827	01	0	0	0	0	0	0	0	0	808850	40100	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2154001	21017386	1	11	01	2019	01	21	01	07	01	1968	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1982	01	100	01	01	01		96		96		96	3	01	51	01	30	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	14	01	1	01	2	01	2	01		96		96	17	01	34	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96	2	01		96	1245060	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1374240	40100	0	0	0	0	412566	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	3	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	6	01	1	01	1	01	1	01
2019	ES	2154101	23450989	1	11	01	2019	01	9	01	04	01	1956	01	1	01		96		96	2154102	01	2	01	1	01	1	01	1	01	2	01		96	1984	01	500	01	05	01	1	01	1	01	1	01	3	01	43	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	1	01		96		96	04	01	24	01	28	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01		96		96		96		96	464647	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503526	12000	0	0	0	0	156650	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	2	01	3	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2154102	23414744	1	11	01	2019	01	14	01	07	01	1960	01	2	01		96		96	2154101	01	2	01	1	01	1	01	1	01	2	01		96	1978	01	300	01	10	01	1	01	2	01		96	2	01	52	01		96	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96	03	01	18	01	24	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01		96		96		96		96	65920	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72100	40100	0	0	0	0	22278	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	3	01	3	01	3	01	1	01	1	01	1	01	1	01	5	01	1	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	3	01		93	5	01	3	01		93	5	01	4	01	1	01	1	01	1	01
2019	ES	2154104	23300181	1	11	01	2019	01	7	01	03	01	1943	01	2	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1955	01	100	01	07	01	1	01	1	01	2	01	2	01	52	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	16	01	53	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	4	01	1	01	1	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029960	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1029960	40100	0	0	0	0	0	0	0	0	03	03	1	01	1	01	3	01	3	01	3	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2154201	28529457	1	11	01	2019	01	27	01	04	01	1966	01	1	01		96		96	2154202	01	2	01	1	01	1	01	1	01	2	01		96	1989	01	500	01	03	01		96		96		96	1	01	24	01	60	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	11	01		96		96	2	01		96		96	18	01	35	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	3	01	1	01	3	01	2	01		96	2	01		96	1463330	110100	223770	110100	0	0	180000	1100	329430	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619480	40100	245360	40100	0	0	0	00	180000	1100	1332720	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	3	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2154202	28233651	1	11	01	2019	01	11	01	10	01	1965	01	2	01		96		96	2154201	01	2	01	1	01	1	01	1	01	2	01		96	1983	01	500	01	02	01		96		96		96	3	01	43	01	25	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01	6	01	11	01	1	01	2	01	2	01		96		96	15	01	35	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	1	01	3	01	2	01		96	2	01		96	1081010	110100	0	0	0	0	180000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154320	40100	0	0	0	0	344557	01	180000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	3	01	1	01	1	01	1	01	1	01	2	01	4	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	5	01	1	01	1	01	2	01
2019	ES	2154203	28478497	1	11	01	2019	01	17	01	02	01	1994	01	2	01	2154201	01	2154202	01		96	1	01	3	01	1	01	1	01	2	01		96	2018	01	344	01	02	01		96		96		96	3	01	53	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01	7	01	05	01	1	01	2	01	2	01		96		96	20	01	5	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96	2	01		96	677630	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739360	40100	0	0	0	0	220665	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2154204	28665374	1	11	01	2019	01	11	01	04	01	2000	01	1	01	2154201	01	2154202	01		96	1	01	3	01	1	01	1	01	1	01	34	01	2017	01	200	01	06	01	1	01	2	01		96	3	01	54	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96	10	01	18	01	0	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	3	01	1	01	2	01	2	01		96	2	01		96	19890	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21710	40100	0	0	0	0	6533	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	03	01	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2154401	41757762	1	11	01	2019	01	16	01	10	01	1969	01	1	01		96		96	2154402	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	200	01	01	01		96		96		96	3	01	13	01	55	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	12	01	1	01	1	01	2	01		96		96	18	01	32	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	3076660	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4133400	40100	0	0	0	0	1231635	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	2	01	7	01	1	01	2	01	2	01	5	01	1	01	1	01	1	01
2019	ES	2154402	41662835	1	11	01	2019	01	11	01	07	01	1969	01	2	01		96		96	2154401	01	2	01	1	01	2	01	1	01	2	01		96	1990	01	500	01	01	01		96		96		96	3	01	41	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	j	01		96	13	01	1	01	2	01	2	01		96		96	23	01	26	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	1	01	3	01	2	01		96	2	01		96	1627350	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1953780	40100	0	0	0	0	606958	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	3	01	1	01	1	01	1	01	4	01	1	01	1	01	1	01	2	01	1	01		94		94	1	01	1	01		94	1	01		94		94		94	3	01		93	5	01	4	01	1	01	1	01	1	01
2019	ES	2154601	28266737	1	11	01	2019	01	20	01	06	01	1983	01	1	01		96		96	2154602	01	1	01	2	01	1	01	1	01	2	01		96	2001	01	200	01	01	01		96		96		96	3	01	96	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	e	01		96	13	01	1	01	2	01	2	01		96		96	18	01	17	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96	2	01		96	2563390	110100	7340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3206060	40100	7340	40100	0	0	958894	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2154602	28163118	1	11	01	2019	01	26	01	11	01	1983	01	2	01		96		96	2154601	01	1	01	2	01	1	01	1	01	1	01	30	01	2008	01	200	01	04	01		96		96		96	2	01	51	01		90	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96	g	01		96	06	01		96		96	2	01		96	10	01	18	01	17	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	2	01	2	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	2	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	1	01	1	01	3	01	1	01	2	01	4	01	4	01	1	01	1	01	1	01
2019	ES	2154701	32410921	1	11	01	2019	01	15	01	04	01	1964	01	1	01		96		96	2154702	01	2	01	1	01	1	01	1	01	2	01		96	1981	01	200	01	01	01		96		96		96	3	01	51	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	i	01		96	07	01	1	01	1	01	2	01		96		96	21	01	34	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	2093210	110100	60200	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633080	40100	69580	40100	0	0	607757	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	1	01	2	01	9	01	4	01	1	01	1	01	2	01
