HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI010T	HI010T_F	HI020T	HI020T_F	HI030T	HI030T_F	HI040T	HI040T_F
2019	ES	9150	11	01	2019	01	915001	01	915001	01		96	11	01	2702161	12000	2702161	12000	0	0	714832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3060836	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358675	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	90000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1999	01	2	01	1	01		96	90000	01	11037	01	1	01	1	01	96	96	96		96	1	06	1	2702161	3416993	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9153	11	01	2019	01	915301	01	915301	01		96	9	01	0	0	0	0	0	0	749422	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230034	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230034	10100	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	2	01	5	01	2014	01	2	01	1	01		96	100000	01	40415	01	1	01	1	01	96	96	96	700	01	2	08	1.5	0	519387	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9154	11	01	2019	01	915401	01	915401	01		96	7	01	1710197	12000	1710197	12000	-461937	12100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	6063	112000	0	0	0	0	0	0	468000	110100	0	0	0	0	0	0	2535060	12000	0	0	0	0	0	0	0	0	0	0	0	0	7485	12000	0	0	0	0	0	0	468000	10100	0	0	356863	1000	3	01	1	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	3	01		96	2	01	2	01	2	01	2	01	2	01	3	01	3	01	2017	01	2	01	1	01	65000	01		96	80308	01	1	01	1	01	96	96	96		96	1	03	1	1710197	1710197	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9155	11	01	2019	01	915502	01	915501	01		96	8	01	1245388	12100	1245388	12100	-49862	12000	642832	01	0	0	0	0	0	0	0	0	0	0	0	0	24780	110100	0	0	0	0	0	0	0	0	0	0	74641	112000	0	0	1325830	20100	0	0	0	0	0	0	0	0	0	0	0	0	30580	40100	0	0	0	0	0	0	0	0	0	0	80441	1007		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	130000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	1	01	5	01	1989	01	2	01	1	01		96	70000	01	22206	01	1	01	1	01	96	96	96		96	2	07	1.5	1245388	1888220	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9159	11	01	2019	01	915901	01	915901	01		96	10	01	2194880	10100	2194880	10100	2194880	10100	479616	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313745	110100	0	0	0	0	30000	110100	0	0	-194850	110100	0	0	2543720	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313745	10100	0	0	0	0	30000	10100	0	0	318840	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2006	01	1	01	1	01		96	35000	01	45035	01	1	01	1	01	06	06	96	633	01	3	11	1.8	2194880	2360750	0	0	0	2	01	2	01		96		96	3	01
2019	ES	9160	11	01	2019	01	916001	01	916001	01		96	8	01	2948410	10100	2948410	10100	52070	10100	508746	01	0	0	0	0	0	0	0	0	0	0	0	0	14480	110100	0	0	0	0	0	0	0	0	0	0	30570	110100	0	0	3718210	20100	0	0	0	0	0	0	0	0	0	0	0	0	17880	40100	0	0	0	0	0	0	0	0	0	0	769800	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	1	01	2	01	4	01	1	01	6	01	1990	01	2	01	1	01		96	53000	01	41968	01	1	01	1	01	96	96	96		96	1	02	1	2948410	3457156	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9163	11	01	2019	01	916301	01	916301	01		96	8	01	3016650	10100	3016650	10100	122930	10100	485684	01	0	0	0	0	0	0	0	0	0	0	0	0	143440	110100	0	0	0	0	0	0	0	0	0	0	20510	110100	25000	110100	3470930	20100	0	0	0	0	0	0	0	0	0	0	0	0	177090	40100	0	0	0	0	0	0	0	0	0	0	454280	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	120000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1970	01	2	01	1	01		96	40000	01	18128	01	1	01	1	01	96	96	96		96	2	07	1.5	3016650	3502334	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9165	11	01	2019	01	916501	01	916502	01		96	11	01	536054	12000	536054	12000	536054	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840000	110100	480000	110100	0	0	0	0	1445094	32042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840000	10100	480000	10100	69041	1000	3	01	3	01	3	01	2	01	2	01	2	01	1	01	1	01	2	01	1	01	2	01	2	01	200000	01	2	01	2	01	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2017	01	2	01	2	01	39608	01		96	56624	01	1	01	1	01	06	06	06		96	5	14	2.8	536054	536054	1	1	1	2	01	3	01		96	4	01	1	01
2019	ES	9166	11	01	2019	01	916601	01	916602	01		96	7	01	5598880	10100	5598880	10100	5598880	10100	536346	01	0	0	0	0	0	0	0	0	0	0	0	0	510	110100	0	0	0	0	0	0	0	0	0	0	-604740	110100	0	0	6561560	20100	0	0	0	0	0	0	0	0	0	0	0	0	630	40100	0	0	0	0	0	0	0	0	0	0	962680	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	5	01	5	01	2014	01	2	01	1	01		96	50000	01	17336	01	1	01	1	01	96	96	96		96	4	12	2.1	5598880	6135226	0	0	0	1	01	1	01	7	01		96	2	01
2019	ES	9168	11	01	2019	01	916801	01	916801	01		96	10	01	688356	10100	688356	10100	-458904	10100	515353	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458904	110100	0	0	0	0	0	0	1147260	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458904	10100	0	0	0	0		96	3	01		96	2	01	2	01	2	01	3	01	1	01	3	01	1	01	3	01	2	01	140000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1975	01	2	01	2	01		96	46000	01	17628	01	1	01	1	01	06	01	06		96	1	06	1	688356	1203709	1	1	1	2	01	2	01		96		96	3	01
2019	ES	9169	11	01	2019	01	916901	01	916901	01		96	10	01	3401411	12100	3401411	12100	1658511	12100	535776	01	249060	110100	0	0	0	0	0	0	0	0	0	0	78850	110100	0	0	0	0	0	0	255108	112000	0	0	171780	110100	0	0	4387990	20100	249060	40100	0	0	0	0	0	0	0	0	0	0	99690	40100	0	0	0	0	0	0	255108	12000	0	0	731470	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	120000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	1	01	5	01	1978	01	2	01	1	01		96	50000	01	22412	01	1	01	1	01	96	96	96		96	2	07	1.5	3401411	3937187	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9170	11	01	2019	01	917001	01	917001	01		96	13	01	804701	12000	804701	12000	0	0	417890	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822461	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17760	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	5	01	90000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	4	01	1970	01	2	01	1	01		96	40000	01	12762	01	1	01	1	01	96	96	96		96	1	06	1	804701	1222591	1	1	0	1	01	2	01		96		96	2	01
2019	ES	9171	11	01	2019	01	917101	01	917101	01		96	9	01	3311410	10100	3311410	10100	767780	10100	536222	01	534560	110100	0	0	0	0	0	0	0	0	0	0	256600	110100	0	0	0	0	0	0	0	0	0	0	23380	110100	0	0	3561400	20100	671790	40100	0	0	0	0	0	0	0	0	0	0	316790	40100	0	0	0	0	0	0	0	0	0	0	249990	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1960	01	2	01	1	01		96	60000	01	16250	01	1	01	1	01	96	96	96		96	2	07	1.5	3311410	3847632	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9174	11	01	2019	01	917402	01	917401	01		96	7	01	3966600	10100	3546060	10100	972760	10100	472773	01	0	0	0	0	0	0	0	0	0	0	0	0	669010	110100	0	0	0	0	0	0	0	0	0	0	-303750	110100	0	0	4331210	20100	0	0	0	0	0	0	0	0	0	0	0	0	827170	40100	0	0	0	0	0	0	0	0	0	0	364610	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1979	01	2	01	1	01		96		97	13800	01	1	01	1	01	96	96	96		96	2	07	1.5	3966600	4439373	0	0	0	3	01	2	01		96		96	2	01
2019	ES	9175	11	01	2019	01	917502	01	917501	01		96	8	01	2686140	10100	2686140	10100	2686140	10100	0	00	518230	110100	0	0	0	0	0	0	0	0	0	0	23010	110100	0	0	0	0	0	0	0	0	0	0	-215330	110100	0	0	2768820	20100	518230	40100	0	0	0	0	0	0	0	0	0	0	26710	40100	0	0	0	0	0	0	0	0	0	0	82680	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2017	01	2	01	1	01	49608	01		96	62555	01	1	01	1	01	96	96	96		96	3	10	2	2686140	2686140	0	0	0	1	01	2	01		96		96	1	01
2019	ES	9176	11	01	2019	01	917601	01	917601	01		96	13	01	1131960	10100	1131960	10100	0	0	432941	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131960	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	5	01	80000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1997	01	2	01	1	01		96	30000	01	18141	01	1	01	1	01	96	96	96		96	1	06	1	1131960	1564901	0	0	0	1	01	3	01		96	5	01	2	01
2019	ES	9178	11	01	2019	01	917801	01	917801	01		96	18	01	5353920	10100	5353920	10100	3574330	10100	680222	01	0	0	0	0	0	0	0	0	0	0	0	0	576570	110100	0	0	0	0	0	0	0	0	0	0	462890	110100	14000	110100	6769780	22100	0	0	0	0	0	0	0	0	0	0	0	0	711820	40100	0	0	0	0	0	0	0	0	0	0	1415860	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1978	01	2	01	1	01		96	100000	01	18917	01	1	01	1	01	96	96	96		96	2	08	1.5	5353920	6034142	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9179	11	01	2019	01	917901	01	917901	01		96	7	01	3200870	10100	3200870	10100	3200870	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3922750	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721880	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	170000	01	2	01	2	01	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2015	01	2	01	1	01	49608	01		96	62800	01	1	01	1	01	96	96	96		96	2	08	1.5	3200870	3200870	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9180	11	01	2019	01	918001	01	918001	01		96	12	01	1736410	10100	1736410	10100	1736410	10100	420184	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50009	110100	0	0	0	0	0	0	0	0	-59960	110100	0	0	2052410	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50009	10100	0	0	0	0	0	0	0	0	316000	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	2	01	140000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2017	01	2	01	2	01		96	30000	01	17134	01	1	01	1	01	01	06	06	319	01	1	02	1	1736410	2106584	0	0	0	2	01	2	01		96		96	3	01
2019	ES	9181	11	01	2019	01	918101	01	918101	01		96	9	01	256700	10100	256700	10100	256700	10100	449344	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154020	110100	0	0	0	0	0	0	0	0	0	0	0	0	598700	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154020	10100	0	0	0	0	0	0	0	0	342000	1100	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	2	01	1	01	2	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	1	01	3	01	2	01	3	01	2009	01	2	01	2	01		96	45000	01	65278	01	1	01	1	01	06	06	01	550	01	1	05	1	256700	552024	1	1	1	2	01	2	01		96		96	2	01
2019	ES	9183	11	01	2019	01	918301	01	918301	01		96	6	01	1853012	12000	1853012	12000	0	0	464222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893909	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40897	1000		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1970	01	2	01	1	01		96	40000	01	12983	01	1	01	1	01	06	06	96		96	1	06	1	1853012	2317234	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9184	11	01	2019	01	918401	01	918401	01		96	9	01	9522750	10100	9522750	10100	9522750	10100	496279	01	116460	110100	0	0	0	0	0	0	0	0	0	0	24620	110100	0	0	0	0	0	0	0	0	0	0	35650	110100	0	0	12223130	20100	116460	40100	0	0	0	0	0	0	0	0	0	0	30440	40100	0	0	0	0	0	0	0	0	0	0	2700380	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	300000	01	2	01	2	01	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1996	01	2	01	1	01		96	50000	01	21613	01	1	01	1	01	96	96	96		96	5	14	3	9522750	10019029	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9185	11	01	2019	01	918502	01	918501	01		96	12	01	3094930	10100	3094930	10100	3094930	10100	536222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22020	110100	0	0	3691280	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596350	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	220000	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	5	01	2000	01	2	01	1	01		96	60000	01	19337	01	1	01	1	01	06	06	96		96	2	08	1.5	3094930	3631152	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9187	11	01	2019	01	918701	01	918701	01		96	7	01	3688469	12023	3688469	12023	3688469	12023	680222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177000	110100	0	0	0	0	0	0	0	0	46999	112000	0	0	4689141	32019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177000	10100	0	0	0	0	0	0	0	0	1000672	1006	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2005	01	2	01	1	01		96	100000	01	34368	01	1	01	1	01	96	96	96	700	01	4	12	2.5	3688469	4191691	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9191	11	01	2019	01	919101	01	919101	01		96	8	01	5801760	10100	5520210	10100	5520210	10100	608222	01	75150	110100	0	0	0	0	0	0	0	0	0	0	0	0	252000	110100	0	0	0	0	0	0	0	0	-74950	110100	0	0	8012390	22100	75150	40100	0	0	0	0	0	0	0	0	0	0	0	0	252000	10100	0	0	0	0	0	0	0	0	2210630	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2016	01	2	01	1	01		96	80000	01	45176	01	1	01	1	01	06	06	96	575	01	4	12	2.1	5801760	6157982	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9194	11	01	2019	01	919401	01	919401	01		96	9	01	6152460	10100	6152460	10100	5092200	10100	860222	01	80000	110100	0	0	0	0	0	0	0	0	0	0	2160	110100	0	0	0	0	0	0	600000	110100	0	0	93920	110100	0	0	8665110	20100	80000	40100	0	0	0	0	0	0	0	0	0	0	2680	40100	0	0	0	0	0	0	600000	10100	0	0	1912650	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	6	01	1994	01	2	01	1	01		96	150000	01	20167	01	1	01	1	01	96	96	96		96	2	08	1.5	6152460	7012682	0	0	0	1	01	3	01		96	7	01	2	01
2019	ES	9195	11	01	2019	01	919501	01	919501	01		96	12	01	3482300	10100	3482300	10100	3482300	10100	680222	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153627	110100	0	0	0	0	0	0	0	0	-147550	110100	0	0	4266450	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153627	10100	0	0	0	0	0	0	0	0	784150	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	1	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2004	01	2	01	1	01		96	100000	01	30140	01	1	01	1	01	01	06	96	600	01	3	10	2	3482300	4008894	0	0	0	2	01	2	01		96		96	2	01
2019	ES	9196	12	01	2019	01	919602	01	919601	01		96	8	01	3095162	12073	3095162	12073	2270600	10100	752222	01	0	0	0	0	0	0	0	0	0	0	0	0	3850	110100	197172	110100	0	0	0	0	480000	110100	0	0	103870	110100	0	0	4513850	32081	0	0	0	0	0	0	0	0	0	0	0	0	4770	40100	197172	10100	0	0	0	0	480000	10100	0	0	938688	1098	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	2	01	1	01	2	01	2	01	2	01	2	01	1	01	2	01	6	01	2009	01	2	01	1	01		96	120000	01	37276	01	1	01	1	01	96	96	96	600	01	2	07	1.5	3095162	3650211	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9199	11	01	2019	01	919901	01	919901	01		96	8	01	2757720	10100	2757720	10100	-413100	10100	608222	01	121530	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	110100	0	0	288920	110100	0	0	3788600	20100	121530	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	10100	0	0	730880	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	1	01	1	01	5	01	1982	01	2	01	1	01		96	80000	01	16983	01	1	01	1	01	96	96	96		96	1	05	1	2757720	3365942	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9201	11	01	2019	01	920102	01	920101	01		96	7	01	4223310	10100	4223310	10100	4223310	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180000	110100	0	0	-13210	110100	0	0	5186720	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180000	10100	0	0	783410	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	3	01	5	01	2007	01	2	01	1	01	60000	01		96	75118	01	1	01	1	01	96	96	96		96	3	11	2	4223310	4223310	0	0	0	3	01	2	01		96		96	2	01
2019	ES	9203	11	01	2019	01	920301	01	920301	01		96	6	01	5552190	10100	5552190	10100	5552190	10100	680222	01	0	0	0	0	0	0	0	0	0	0	0	0	33140	110100	0	0	0	0	0	0	0	0	0	0	-47560	110100	0	0	7115890	20100	0	0	0	0	0	0	0	0	0	0	0	0	40920	40100	0	0	0	0	0	0	0	0	0	0	1563700	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	1	01	5	01	1992	01	2	01	1	01		96	100000	01	18004	01	1	01	1	01	96	96	96		96	4	12	2.5	5552190	6232412	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9206	11	01	2019	01	920601	01	920601	01		96	11	01	3595830	10100	3345830	10100	3345830	10100	678832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88713	110100	0	0	0	0	0	0	0	0	4410	110100	0	0	4134640	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88713	10100	0	0	0	0	0	0	0	0	538810	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	2	01	5	01	2001	01	2	01	1	01		96	80000	01	31270	01	1	01	1	01	96	96	96	500	01	4	12	2.5	3595830	4185949	0	0	0	3	01	2	01		96		96	2	01
2019	ES	9210	11	01	2019	01	921001	01	921001	01		96	10	01	1421598	12000	1421598	12000	0	0	696832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1525427	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103830	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	5	01	100000	01	2	01		96	1	01	1	01	1	01	1	01	1	01	1	01	5	01	1977	01	1	01	1	01		96	85000	01	16340	01	1	01	1	01	96	96	96		96	1	03	1	1421598	2118430	0	0	0	1	01	2	01		96		96	2	01
2019	ES	9212	11	01	2019	01	921201	01	921201	01		96	9	01	4482520	10100	4441570	10100	4441570	10100	857422	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36000	110100	0	0	0	0	60000	110100	0	0	68220	110100	20000	110100	5249040	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36000	10100	0	0	0	0	60000	10100	0	0	706520	1100	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	2	01	4	01	1995	01	2	01	1	01		96	130000	01	39348	01	1	01	1	01	06	06	96	700	01	4	14	2.5	4482520	5303942	0	0	1	2	01	3	01		96	4	01	2	01
2019	ES	9215	11	01	2019	01	921502	01	921501	01		96	9	01	2717060	10100	2256320	10100	2256320	10100	678832	01	0	0	0	0	0	0	0	0	0	0	0	0	44790	110100	360000	110100	0	0	0	0	0	0	0	0	-116890	110100	0	0	2847080	20100	0	0	0	0	0	0	0	0	0	0	0	0	52070	40100	360000	10100	0	0	0	0	0	0	0	0	130020	1100	2	01	2	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	250000	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	2	01	4	01	2001	01	1	01	2	01		96	80000	01	53231	01	1	01	1	01	06	06	06	459	01	4	09	2.5	2717060	3035892	0	0	1	2	01	3	01		96	4	01	1	01
2019	ES	9217	11	01	2019	01	921702	01	921702	01		96	14	01	4559478	12024	3959478	12012	2566553	12019	0	00	0	0	0	0	0	0	0	0	480000	110100	480000	110100	0	0	0	0	0	0	0	0	0	0	0	0	-51553	112000	0	0	5017300	32022	0	0	0	0	0	0	0	0	480000	10100	480000	10100	0	0	0	0	0	0	0	0	0	0	0	0	457822	1000	3	01	2	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	1	01	3	01	4	01	2018	01	1	01	1	01	55000	01		96	73544	01	1	01	3	01	01	06	96		96	4	12	2.5	4559478	4559478	0	0	0	2	01	3	01		96	6	01	3	01
2019	ES	9218	11	01	2019	01	921801	01	921802	01		96	10	01	2395990	10100	2324160	10100	2324160	10100	0	00	0	0	0	0	0	0	0	0	240000	110100	0	0	368750	110100	0	0	0	0	0	0	600000	110100	600000	110100	-15750	110100	0	0	3081970	22100	0	0	0	0	0	0	0	0	240000	10100	0	0	368750	40100	0	0	0	0	0	0	600000	10100	600000	10100	85980	1100	2	01	2	01	3	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	200000	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	3	01	6	01	2014	01	1	01	2	01	70000	01		96	82325	01	1	01	1	01	01	06	06		96	3	09	2	2395990	2395990	0	0	1	2	01	2	01		96		96	2	01
