HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HS200	HS200_F	HS210	HS210_F	HS220	HS220_F	POBRECAT
2022	ES	29807	6	1	2022	1	2980701	1	2980702	1		97	2	1	2881114	21	2881114	21	-32575	21	626477	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	0	11	0	16	2989090	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	75400	25		96	3	1	2	1		96	2	1	2	1	2	1	1	1	3	1	4	1		96	2	1	4	1	1	1	4	1	2	1		96	21270	1	2	1		96		96	1	1		96	2	7	15	2881114	3507592	0	1		96		96		96	0
2022	ES	29809	4	1	2022	1	2980901	1	2980901	1	18	1	2	1	3061990	21	3061990	21	89110	21	661660	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	11800	11	0	16	0	16	-100910	21	0	16	3695760	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	11800	11	0	16	0	16	621970	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	3	1	1	1	5	1	1	1		96	15685	1	1	1	7	1		96	2	1		96	2	7	15	3061990	3723650	0	0	3	1	2	1	3	1	0
2022	ES	29810	5	1	2022	1	2981001	1	2981002	1	10	1	2	1	1255369	21	1255369	21	13519	21	671117	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	13800	11	0	16	0	16	-27319	11	0	16	1241850	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	13800	11	0	16	0	16	-27319	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	3	1	1	1		96	3	1	4	1	1	1	4	1	1	1		96	17814	1	2	1		96		96	3	1		96	2	7	15	1255369	1926487	1	0	1	1	1	1	1	1	1
2022	ES	29811	6	1	2022	1	2981101	1	2981101	1	14	1	2	1	2668520	21	2668520	21	685790	21	615027	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	41695	11	0	11	19200	11	0	16	0	16	0	11	0	16	3047460	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	41695	11	0	15	19200	11	0	16	0	16	359740	25	3	1	3	1	2	1		96	1	1	1	1	2	1	3	1	2	1	3	1		96	2	1	4	1	2	1	5	1	1	1		96	25728	1	2	1		96		96	2	1	23500	1	2	7	15	2668520	3241851	0	0	2	1	2	1	2	1	0
2022	ES	29812	6	1	2022	1	2981201	1	2981201	1	21	1	1	1	1320520	21	1320520	21	374890	21	695800	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	31000	11	0	16	0	16	0	11	0	16	1379050	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	31000	11	0	16	0	16	27530	25		96	3	1	2	1	3	1	2	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	3	1	1	1	4	1	1	1		96	22087	1	2	1		96		96	2	1		96	1	6	10	1320520	2016320	0	0		96		96	3	1	0
2022	ES	29813	4	1	2022	1	2981301	1	2981301	1	11	1	2	1	4352580	21	4352580	21	4352580	21	699460	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	33600	11	0	11	24500	11	0	16	0	16	34730	21	0	16	5486700	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	33600	11	0	15	24500	11	0	16	0	16	1109620	25	3	1	3	1	2	1		96	2	1	1	1	2	1	3	1	1	1	4	1		96	1	1	3	1	2	1	5	1	1	1		96	22272	1	3	1		96	9	1	2	1	39400	1	2	8	15	4352580	5018440	0	0	3	1	2	1	2	1	0
2022	ES	29814	6	1	2022	1	2981401	1	2981402	1	5	1	2	1	1599164	21	1084354	21	86924	21	440134	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	-119500	21	0	16	1517390	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	-114350	25		96	3	1	1	1		96	2	1	1	1	2	1	1	1	1	1	1	1		96	3	1	3	1	1	1	6	1	2	1		96	18722	1	2	1		96		96	2	1		96	2	7	15	1599164	2039299	0	0	1	1		96	1	1	1
2022	ES	29815	4	1	2022	1	2981501	1	2981501	1	8	1	2	1	2426200	21	14700	21	14700	21	779680	56	333890	21	0	11	0	11	0	11	0	16	0	16	660	21	0	11	0	11	20000	11	300000	16	300000	16	-150	21	0	16	2746200	25	333890	25	0	15	0	15	0	15	0	16	0	16	810	25	0	11	0	15	20000	11	300000	16	300000	16	0	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	4	1	1	1	5	1	1	1		96	12431	1	2	1		96		96	2	1		96	2	10	13	2426200	3205880	0	0	2	1	2	1	3	1	0
2022	ES	29817	4	1	2022	1	2981701	1	2981701	1	14	1	3	1	2520070	21	2520070	21	2520070	21	838630	56	0	11	0	11	0	11	0	11	600000	16	600000	16	0	21	34800	11	0	11	16300	11	0	16	0	16	-95260	21	0	16	2686100	25	0	15	0	15	0	15	0	15	600000	16	600000	16	0	25	34800	11	0	15	16300	11	0	16	0	16	149730	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	6	1	1	1		96	25047	1	2	1		96		96	3	1	48300	1	3	10	16	2520070	3323900	0	0	3	1	1	1	2	1	0
2022	ES	29818	6	1	2022	1	2981801	1	2981801	1	10	1	4	1	2559330	21	2559330	21	2559330	21	785860	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	236211	11	0	11	20000	11	0	16	0	16	-37530	21	0	16	3341290	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	236211	11	0	15	20000	11	0	16	0	16	761960	25	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	5	1	1	1		96	40790	1	2	1		96		96	2	1	36500	1	4	12	21	2559330	3108978	0	0		96		96	2	1	0
2022	ES	29819	5	1	2022	1	2981901	1	2981901	1	45	1	1	1	2531950	21	2531950	21	27080	21	594584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30400	11	0	16	0	16	68810	21	0	16	3150440	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30400	11	0	16	0	16	588090	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	1	1	1	3	1	1	1		96	23922	1	1	1	7	1		96		97		96	1	6	10	2531950	3126534	0	0	3	1	1	1	3	1	0
2022	ES	29820	4	1	2022	1	2982001	1	2982001	1	4	1	1	1	2420930	21	2420930	21	2420930	21	791447	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	79138	51	0	11	40000	11	0	16	0	16	9910	21	0	16	3243650	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	79138	51	0	15	40000	11	0	16	0	16	782720	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	2	1	3	1	1	1		96	30313	1	2	1		96		96	2	1		97	1	2	10	2420930	3133238	0	0		96		96	3	1	0
2022	ES	29822	6	1	2022	1	2982201	1	2982202	1	8	1	2	1	1617620	21	1617620	21	-38000	21	661227	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	38000	11	0	16	0	16	0	11	0	16	1690610	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	38000	11	0	16	0	16	34990	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	1	1	3	1		96	2	1	4	1	1	1	6	1	1	1		96	16197	1	3	1		96	9	1	3	1		96	2	7	15	1617620	2278847	0	0	3	1	3	1	3	1	1
2022	ES	29823	6	1	2022	1	2982302	1	2982302	1	17	1	3	1	4020170	21	4020170	21	484700	21	652877	56	390210	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	19400	11	0	16	0	16	-113890	21	0	16	4462970	25	390210	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	19400	11	0	16	0	16	423400	25		96	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	4	1	1	1	3	1	2	1		96	23728	1	2	1		96		96	2	1		96	3	9	20	4020170	4673047	0	0		96		96	2	1	0
2022	ES	29824	4	1	2022	1	2982401	1	2982401	1	17	1	3	1	3703120	21	3703120	21	3703120	21	704384	56	0	11	0	11	0	11	0	11	0	16	0	16	1110	21	0	11	0	11	20000	11	0	16	0	16	-4410	21	0	16	4598580	25	0	15	0	15	0	15	0	15	0	16	0	16	1220	25	0	11	0	15	20000	11	0	16	0	16	875460	25		96	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	4	1	1	1	5	1	1	1		96	25781	1	2	1		96		96	3	1		96	3	11	20	3703120	4407504	0	0	3	1		96	3	1	0
2022	ES	29825	5	1	2022	1	2982501	1	2982502	1	12	1	2	1	2179060	21	2179060	21	1074640	51	795047	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	17400	11	0	11	32500	11	0	16	0	16	56100	21	0	16	2341152	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	17400	11	0	15	32500	11	0	16	0	16	129592	25	3	1	3	1	2	1		96	2	1	1	1	2	1	2	1	1	1	3	1		96	2	1	4	1	2	1	2	1	2	1		96	27397	1	3	1		96	4	1	2	1	20700	1	2	7	15	2179060	2956707	0	0		96		96		96	0
2022	ES	29826	4	1	2022	1	2982601	1	2982601	1	12	1	1	1	2970650	21	2970650	21	-60480	11	577753	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30000	11	0	16	0	16	30480	21	0	16	3744920	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30000	11	0	16	0	16	744270	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	6	1	1	1		96	18822	1	2	1		96		96	3	1		96	1	3	10	2970650	3548403	0	0	3	1	3	1	3	1	0
2022	ES	29827	4	1	2022	1	2982701	1	2982701	1	13	1	2	1	2808880	21	2429040	21	963370	21	621584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	34800	11	0	16	0	16	-27650	21	0	16	3063040	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	34800	11	0	16	0	16	219360	25		96	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	3	1		96	1	1	4	1	1	1	4	1	2	1		96	21852	1	2	1		96		96	3	1		96	2	7	15	2808880	3430464	0	0	3	1	2	1	2	1	0
2022	ES	29828	6	1	2022	1	2982801	1	2982801	1	9	1	3	1	3187270	21	2587270	21	2107760	21	577753	56	0	11	600000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	55200	11	0	16	0	16	-268260	21	0	16	3175020	25	0	15	600000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	55200	11	0	16	0	16	-67450	25		96	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	4	1	1	1	5	1	2	1		96	22433	1	2	1		96		96	2	1		96	3	9	20	3187270	3765023	0	1	3	1		96	2	1	0
2022	ES	29829	6	1	2022	1	2982901	1	2982901	1	10	1	2	1	4390730	11	4124580	11	4124580	11	689860	56	0	11	0	11	0	11	0	11	360000	16	0	16	0	21	88045	11	0	11	36000	11	0	16	0	16	-154580	21	0	16	4626150	15	0	15	0	15	0	15	0	15	360000	16	0	16	0	25	88045	11	0	15	36000	11	0	16	0	16	199420	15	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	5	1	2	1		96	49118	1	3	1		96	4	1	1	1	42000	1	2	8	15	4390730	4992544	0	1	1	1	3	1	1	1	0
2022	ES	29830	4	1	2022	1	2983001	1	2983001	1	12	1	3	1	1858520	21	950090	21	950090	21	558584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	60000	11	0	16	0	16	-23640	21	0	16	1989950	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	60000	11	0	16	0	16	71430	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	1	1	3	1		96	1	1	4	1	1	1	5	1	2	1		96	20552	1	2	1		96		96	1	1		96	3	9	20	1858520	2417104	1	0	3	1		96		96	1
2022	ES	29831	6	1	2022	1	2983101	1	2983101	1	12	1	4	1	3601720	21	3104190	21	3104190	21	867047	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	318138	11	0	11	39000	11	0	16	0	16	117620	21	0	16	4766380	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	318138	11	0	15	39000	11	0	16	0	16	1125660	25	3	1	3	1	2	1		96	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	4	1	2	1	3	1	2	1		96	43576	1	2	1		96		96	2	1	70000	1	4	12	21	3601720	4150628	0	0		96		96		96	0
2022	ES	29832	4	1	2022	1	2983201	1	2983201	1	8	1	1	1	1508900	21	1508900	21	1508900	21	900280	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	108594	11	0	11	28000	11	0	16	0	16	0	11	0	16	1832390	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	108594	11	0	15	28000	11	0	16	0	16	295490	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	3	1	2	1		96	1	1	4	1	2	1	5	1	2	1		96	25768	1	2	1		96		96	2	1	38000	1	1	5	10	1508900	2300585	0	0	3	1	2	1	3	1	0
2022	ES	29833	5	1	2022	1	2983301	1	2983302	1	12	1	3	1	4223030	21	2982130	21	2982130	21	896680	56	0	11	0	11	0	11	0	11	0	16	0	16	15310	21	120000	11	0	11	30400	11	0	16	0	16	-149700	21	0	16	5186250	25	0	15	0	15	0	15	0	15	0	16	0	16	18890	25	120000	11	0	15	30400	11	0	16	0	16	932820	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	5	1	1	1		96	25022	1	1	1	4	1		96		97	50000	1	3	11	18	4223030	4999710	0	0		96	2	1	3	1	0
2022	ES	29834	5	1	2022	1	2983401	1	2983401	1	7	1	2	1	3884150	21	3884150	21	3884150	21	793060	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	190312	11	0	11	30000	11	0	16	0	16	135950	21	0	16	5262080	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	190312	11	0	15	30000	11	0	16	0	16	1347930	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	3	1	2	1	3	1	1	1		96	45680	1	2	1		96		96	2	1	63000	1	2	8	15	3884150	4486897	0	0	3	1	3	1	3	1	0
2022	ES	29835	6	1	2022	1	2983501	1	2983501	1	21	1	2	1	1652730	21	1652730	21	52910	21	662427	56	0	11	0	11	0	11	0	11	0	16	0	16	5130	21	0	11	0	11	34000	11	0	16	0	16	-81780	21	0	16	1686980	25	0	15	0	15	0	15	0	15	0	16	0	16	6330	25	0	11	0	15	34000	11	0	16	0	16	250	25		96	3	1	2	1		96	1	1	2	1	1	1	3	1	1	1	4	1		96	2	1	4	1	1	1	5	1	1	1		96	19697	1	2	1		96		96	2	1		96	2	7	15	1652730	2315157	0	0	2	1	2	1	2	1	1
2022	ES	29836	5	1	2022	1	2983601	1	2983602	1	8	1	4	1	4013830	21	3569460	21	3569460	21	648584	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	28000	11	0	16	0	16	-77470	21	0	16	4948270	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	28000	11	0	16	0	16	906440	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	1	1	5	1	1	1		96	24427	1	2	1		96		96	3	1		96	4	12	23	4013830	4662414	0	0	3	1	2	1	2	1	0
2022	ES	29837	6	1	2022	1	2983701	1	2983702	1	7	1	2	1	3213850	21	2675300	21	50390	21	680427	56	0	11	0	11	0	11	0	11	0	16	0	16	61450	21	0	11	0	11	38000	11	0	16	0	16	-26940	21	0	16	3810850	25	0	15	0	15	0	15	0	15	0	16	0	16	75870	25	0	11	0	15	38000	11	0	16	0	16	559000	25		96	3	1	2	1		96	1	1	2	1	1	1	1	1	1	1	3	1		96	2	1	4	1	1	1	5	1	2	1		96	25656	1	2	1		96		96	2	1		96	2	7	15	3213850	3894277	0	0	3	1		96	3	1	0
2022	ES	29838	5	1	2022	1	2983801	1	2983802	1	31	1	3	1	1427220	21	0	11	0	11	0	56	0	11	0	11	1427220	21	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	1427220	25	0	15	0	15	1427220	25	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	0	25	3	1	2	1	2	1		96	2	1	1	1	2	1	1	1	1	1	2	1		96	2	1	4	1	3	1	3	1	2	1	53000	1	66120	1	2	1		96		96		97		96	3	11	20	1427220	1427220	1	1	3	1	2	1	3	1	1
2022	ES	29839	6	1	2022	1	2983901	1	2983901	1	13	1	3	1	267420	21	267420	21	267420	21	695800	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	60145	51	0	11	26800	11	0	16	0	16	0	11	0	16	322350	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	60145	51	0	15	26800	11	0	16	0	16	28130	25	2	1	1	1	1	1		96	2	1	2	1	2	1	1	1	2	1	1	1		96	2	1	3	1	2	1	5	1	2	1		96	26724	1	3	1		96	9	1	2	1	68000	1	3	11	20	267420	903075	1	1	3	1		96	3	1	1
2022	ES	29840	4	1	2022	1		97	2984002	1	12	1	2	1	2742474	21	2322474	21	349714	21	440134	56	0	11	420000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	-374780	21	0	16	2653230	25	0	15	420000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	-121820	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	2	1		96	1	1	3	1	1	1	3	1	2	1		96	37730	1	2	1		96		96	2	1		96	2	7	15	2742474	3182609	0	0	1	1	1	1	1	1	0
2022	ES	29841	6	1	2022	1	2984101	1	2984101	1	6	1	3	1	3014780	21	2353890	21	2353890	21	0	56	0	11	0	11	450890	21	210000	11	636000	16	636000	16	0	21	0	11	0	11	0	11	0	16	0	16	35660	21	0	16	3321110	25	0	15	0	15	450890	25	210000	15	636000	16	636000	16	0	25	0	11	0	15	0	11	0	16	0	16	306330	25	3	1	3	1	1	1		96	2	1	2	1	2	1	1	1	2	1	3	1		96	1	1	4	1	3	1	5	1	2	1	50200	1	57231	1	2	1		96		96	1	1		96	3	10	20	3014780	3014780	0	1	3	1	1	1		96	0
2022	ES	29842	4	1	2022	1	2984201	1	2984203	1	76	1	4	1	3490810	21	3323800	21	1131030	21	710260	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	50000	11	0	16	0	16	-142550	21	0	16	3573760	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	50000	11	0	16	0	16	32950	25		96	3	1	2	1		96	2	1	1	1	1	1	2	1	3	1	3	1		96	2	1	3	1	1	1	4	1	1	1		96	29333	1	2	1		96		96	2	1		96	4	9	25	3490810	4201070	0	0	2	1		96	2	1	0
2022	ES	29843	5	1	2022	1	2984301	1	2984302	1	10	1	2	1	1221000	21	1221000	21	-23200	21	604827	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	23200	11	0	16	0	16	0	11	0	16	1244200	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	23200	11	0	16	0	16	0	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	3	1		96	2	1	4	1	1	1	5	1	2	1		96	19818	1	2	1		96		96	2	1		96	2	7	15	1221000	1825827	1	0	3	1	2	1	3	1	1
2022	ES	29844	4	1	2022	1	2984401	1	2984401	1	13	1	2	1	4048500	21	4048500	21	4048500	21	806680	56	57180	21	0	11	0	11	0	11	0	16	0	16	5560	21	48445	51	0	11	30000	11	0	16	0	16	-28640	21	0	16	5169700	25	59240	25	0	15	0	15	0	15	0	16	0	16	6870	25	48445	51	0	15	30000	11	0	16	0	16	1091200	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	3	1	4	1	2	1	5	1	1	1		96	29464	1	2	1		96		96	2	1		96	2	8	15	4048500	4806734	0	0	3	1	2	1	2	1	0
2022	ES	29845	4	1	2022	1	2984501	1	2984501	1		97	3	1	7314830	21	7314830	21	3467120	21	662477	56	1197560	21	0	11	0	11	0	11	0	16	0	16	23690	21	0	11	0	11	110000	11	300000	16	300000	16	139670	21	0	16	9451800	25	1197560	25	0	15	0	15	0	15	0	16	0	16	32160	25	0	11	0	15	110000	11	300000	16	300000	16	1726970	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	1	1	4	1	1	1		96	20656	1	2	1		96		96	2	1		96	3	9	20	7314830	7977307	0	0	3	1	2	1	2	1	0
2022	ES	29846	4	1	2022	1	2984601	1	2984601	1	13	1	1	1	1316950	21	869710	21	869710	21	693886	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-52260	21	0	16	1391160	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	74210	25		96	3	1	2	1		96	1	1	1	1	1	1	2	1	3	1	2	1		96	1	1	3	1	5	1	4	1	2	1		96	7864	1	3	1		96	4	1	1	1		96	1	5	10	1316950	2010836	0	0	3	1		96	3	1	0
2022	ES	29847	4	1	2022	1	2984701	1	2984702	1	12	1	2	1	1862610	21	980300	21	0	11	372077	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	1862610	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	0	25	3	1	3	1	1	1		96	2	1	1	1	1	1	3	1	3	1	4	1		96	1	1	4	1	4	1	4	1	1	1	23600	1	38281	1	2	1		96		96	2	1		96	2	7	15	1862610	2234687	0	0	3	1	3	1	3	1	0
2022	ES	29849	4	1	2022	1	2984901	1	2984901	1	44	1	1	1	2644930	21	2644930	21	2644930	21	707757	56	0	11	0	11	0	11	0	11	360000	16	0	16	530	21	0	11	0	11	0	11	0	16	0	16	120010	21	0	16	3288180	25	0	15	0	15	0	15	0	15	360000	16	0	16	650	25	0	11	0	15	0	11	0	16	0	16	643250	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	3	1	1	1		96	1	1	4	1	5	1	4	1	1	1		96	12953	1	3	1		96	1	1	2	1		96	1	5	10	2644930	3352687	0	0	2	1	2	1	2	1	0
2022	ES	29851	5	1	2022	1	2985105	1	2985103	1	11	1	9	1	2631650	51	2227940	51	2227940	51	0	56	0	11	0	11	0	11	0	11	240000	16	240000	16	0	21	0	11	0	11	0	11	600000	16	0	16	-129420	21	0	16	3635480	25	0	15	0	15	0	15	0	15	240000	16	240000	16	0	25	0	11	0	15	0	11	600000	16	0	16	403830	25	3	1	1	1	1	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	3	1	3	1	6	1	1	1	74246	1	96210	1	2	1		96		96	2	1		96	9	14	46	2631650	2631650	1	0	3	1		96	3	1	1
2022	ES	29853	4	1	2022	1	2985301	1	2985301	1	10	1	1	1	2863490	21	2863490	21	-63800	11	695213	56	0	11	0	11	0	11	0	11	0	16	0	16	35910	21	0	11	0	11	22500	11	0	16	0	16	77210	21	0	16	3672150	25	0	15	0	15	0	15	0	15	0	16	0	16	44330	25	0	11	0	15	22500	11	0	16	0	16	786160	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	3	1	1	1	8	1	1	1		96	19552	1	2	1		96		96	2	1		96	1	3	10	2863490	3558703	0	0	2	1	2	1	2	1	0
2022	ES	29855	5	1	2022	1		97	2985501	1	10	1	2	1	2511484	21	2511484	21	76914	21	665533	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	-109490	21	0	16	2884550	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	340490	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	5	1		96	1	1	4	1	1	1	6	1	1	1		96	26088	1	2	1		96		96	2	1		96	2	7	15	2511484	3177018	0	0		96	2	1	2	1	0
2022	ES	29856	5	1	2022	1	2985601	1	2985603	1	20	1	3	1	6216030	21	6216030	21	3195320	21	716427	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	68000	11	0	16	0	16	-216100	21	0	16	7163360	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	68000	11	0	16	0	16	879330	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	4	1	1	1	5	1	1	1		96	31058	1	2	1		96		96	2	1		96	3	9	20	6216030	6932457	0	0		96		96		96	0
2022	ES	29857	4	1	2022	1	2985701	1	2985701	1	27	1	2	1	2647940	21	2647940	21	227910	21	782260	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	47200	11	0	16	0	16	-275110	21	0	16	2575450	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	47200	11	0	16	0	16	-119690	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	1	1	3	1	1	1	4	1	1	1		96	14704	1	2	1		96		96	3	1		96	2	7	15	2647940	3430200	0	0	2	1	2	1	1	1	0
2022	ES	29858	4	1	2022	1	2985801	1	2985801	1	16	1	1	1	2130810	21	2130810	21	-92770	21	761813	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	53000	11	0	16	0	16	39770	21	0	16	2622760	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	53000	11	0	16	0	16	438950	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	3	1	1	1	5	1	1	1		96	25977	1	2	1		96		96	2	1		96	1	3	10	2130810	2892623	0	0	3	1	3	1	3	1	0
