HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F
2018	ES	5748	12	01	2018	01	574801	01	574802	01	574801	01	10	01	1700340	10100	1700340	10100	52790	10100	513830	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-52790	110100	0	0	1812490	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112150	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	1973	01	2	01	1	01		96	75000	01	10927	01	1	01	1	01	06	06	96		96	2	07	1.5	1700340	2214170	0	0	0	2	01
2018	ES	5749	11	01	2018	01	574902	01	574901	01	574902	01	3	01	1700450	10100	1700450	10100	2490	10100	515030	01	0	0	0	0	0	0	0	0	0	0	0	0	2490	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701030	20100	0	0	0	0	0	0	0	0	0	0	0	0	3070	40100	0	0	0	0	0	0	0	0	0	0	580	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1974	01	2	01	1	01		96	75000	01	11458	01	1	01	1	01	96	96	96		96	2	07	1.5	1700450	2215480	0	0	0	1	01
2018	ES	5750	12	01	2018	01	575002	01	575001	01	575002	01	6	01	896190	10100	785700	10100	785700	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953630	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57440	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2015	01	2	01	1	01	55000	01		96	65145	01	1	01	1	01	01	06	96		96	4	12	2.1	896190	896190	1	1	0	2	01
2018	ES	5751	11	01	2018	01	575101	01	575101	01	575102	01	4	01	3308570	10100	3308570	10100	515840	10100	578925	01	462020	110100	0	0	0	0	0	0	0	0	0	0	16710	110100	0	0	0	0	0	0	0	0	0	0	18280	110100	0	0	3647320	20100	575400	40100	0	0	0	0	0	0	0	0	0	0	20650	40100	0	0	0	0	0	0	0	0	0	0	338750	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1979	01	2	01	1	01		96	75000	01	11812	01	1	01	1	01	96	96	96		96	2	07	1.5	3308570	3887495	0	0	0	1	01
2018	ES	5752	11	01	2018	01	575202	01	575201	01	575202	01	14	01	3533660	12066	3533660	12066	3533660	12066	944529	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246926	110100	0	0	0	0	0	0	0	0	-172620	110100	0	0	4167630	32066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246926	10100	0	0	0	0	0	0	0	0	633970	1066	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2016	01	2	01	1	01		96	125000	01	32150	01	1	01	1	01	06	06	96	600	01	2	08	1.5	3533660	4231263	0	0	0	1	01
2018	ES	5753	11	01	2018	01	575301	01	575301	01		96	6	01	5511580	10100	5511580	10100	5511580	10100	940113	01	0	0	0	0	0	0	0	0	0	0	0	0	1020	110100	11873	110100	0	0	0	0	0	0	0	0	29730	110100	0	0	7054820	20100	0	0	0	0	0	0	0	0	0	0	0	0	1220	40100	11873	10100	0	0	0	0	0	0	0	0	1543240	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	2	01	3	01	2000	01	2	01	1	01		96	135000	01	13843	01	1	01	1	01	96	96	96	490	01	3	11	1.8	5511580	6439819	0	0	0	1	01
2018	ES	5754	11	01	2018	01	575401	01	575401	01		96	7	01	240000	10100	0	0	0	0	0	00	0	0	240000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240000	20100	0	0	240000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	170000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2016	01	2	01	2	01	45000	01		96	52864	01	1	01	1	01	01	01	01		96	3	10	1.6	240000	240000	1	1	1	2	01
2018	ES	5755	11	01	2018	01	575502	01	575502	01	575501	01	2	01	2031252	12000	2031252	12000	0	0	741063	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2078418	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47166	1000		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	3	01	160000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	1994	01	2	01	1	01		96	80000	01	12895	01	1	01	1	01	06	06	96		96	2	07	1.5	2031252	2772315	0	0	0	2	01
2018	ES	5758	11	01	2018	01	575801	01	575801	01		96	6	01	2586760	10100	2586760	10100	2586760	10100	804543	01	0	0	0	0	0	0	0	0	0	0	0	0	1020	110100	0	0	0	0	0	0	0	0	0	0	-7130	110100	0	0	3417410	20100	0	0	0	0	0	0	0	0	0	0	0	0	1260	40100	0	0	0	0	0	0	0	0	0	0	830650	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	5	01	4	01	2005	01	2	01	1	01		96	110000	01	8447	01	1	01	1	01	01	01	96		96	1	02	1	2586760	3391303	0	0	0	1	01
2018	ES	5759	11	01	2018	01	575902	01	575901	01	575902	01	4	01	3136300	10100	3136300	10100	13340	10100	815746	01	0	0	0	0	0	0	0	0	0	0	0	0	13340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3139440	20100	0	0	0	0	0	0	0	0	0	0	0	0	16480	40100	0	0	0	0	0	0	0	0	0	0	3140	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	2000	01	2	01	1	01		96	90000	01	10616	01	1	01	1	01	96	96	96		96	2	07	1.5	3136300	3952046	0	0	0	1	01
2018	ES	5760	11	01	2018	01		97	576001	01	576004	01	2	01	4485920	10100	4485920	10100	4485920	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31550	110100	0	0	4884880	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398960	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	2	01	3	01	5	01	2011	01	2	01	1	01	45000	01		96	58528	01	1	01	1	01	96	96	96		96	5	09	3	4485920	4485920	0	0	0	1	01
2018	ES	5761	11	01	2018	01	576101	01	576101	01		96	3	01	2200980	10100	2200980	10100	2200980	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40210	110100	0	0	2855850	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654870	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	120000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2016	01	2	01	1	01	60000	01		96	68364	01	1	01	1	01	96	96	96		96	1	05	1	2200980	2200980	0	0	0	1	01
2018	ES	5762	11	01	2018	01	576202	01	576201	01	576202	01	2	01	6067430	10100	6067430	10100	6067430	10100	722313	01	0	0	0	0	0	0	0	0	0	0	0	0	3080	110100	31256	110100	0	0	0	0	0	0	0	0	-51470	110100	0	0	8233730	20100	0	0	0	0	0	0	0	0	0	0	0	0	3800	40100	31256	10100	0	0	0	0	0	0	0	0	2166300	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	3	01	1999	01	2	01	1	01		96	75000	01	12677	01	1	01	1	01	06	06	96	500	01	2	08	1.5	6067430	6758487	0	0	0	1	01
2018	ES	5763	11	01	2018	01	576301	01	576301	01		96	8	01	2494440	10100	2494440	10100	2494440	10100	716193	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71117	110100	0	0	0	0	0	0	0	0	-33110	110100	0	0	3162880	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71117	10100	0	0	0	0	0	0	0	0	668440	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	160000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	3	01	2005	01	2	01	1	01		96	85000	01	15291	01	1	01	1	01	06	06	96	600	01	1	02	1	2494440	3139515	0	0	0	1	01
2018	ES	5764	11	01	2018	01	576401	01	576401	01	576402	01	3	01	7096946	12087	6579226	12086	4146946	12078	514880	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-44360	110100	0	0	8332271	32088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235325	1091		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	3	01	1978	01	2	01	1	01		96	75000	01	16366	01	1	01	1	01	96	96	96		96	5	09	3	7096946	7611826	0	0	0	1	01
2018	ES	5765	11	01	2018	01	576502	01	576501	01	576502	01	3	01	3950530	10100	3452970	10100	661770	10100	578775	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4271800	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321270	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1980	01	2	01	1	01		96	75000	01	11239	01	1	01	1	01	06	06	96		96	3	09	2	3950530	4529305	0	0	0	1	01
2018	ES	5767	11	01	2018	01	576702	01	576701	01	576702	01	15	01	353000	10100	353000	10100	353000	10100	586193	01	0	0	0	0	0	0	0	0	0	0	0	0	3000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353730	20100	0	0	0	0	0	0	0	0	0	0	0	0	3730	40100	0	0	0	0	0	0	0	0	0	0	730	1100	3	01	1	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	4	01	3	01	2014	01	2	01	1	01	12000	01	75000	01	20364	01	1	01	1	01	01	01	96		96	3	11	1.8	353000	939193	1	1	1	2	01
2018	ES	5769	11	01	2018	01	576901	01	576901	01		96	4	01	2097090	10100	1557090	10100	258820	10100	514880	01	258820	110100	0	0	540000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097090	20100	258820	40100	0	0	540000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1980	01	2	01	1	01		96	75000	01	10489	01	1	01	1	01	06	06	96		96	2	08	1.5	2097090	2611970	0	0	0	2	01
2018	ES	5770	11	01	2018	01	577001	01	577001	01		96	6	01	1269350	10100	1269350	10100	38430	10100	723513	01	0	0	0	0	0	0	0	0	0	0	0	0	38430	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278390	20100	0	0	0	0	0	0	0	0	0	0	0	0	47470	40100	0	0	0	0	0	0	0	0	0	0	9040	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01	1990	01	2	01	1	01		96	75000	01	11510	01	1	01	1	01	06	06	96		96	1	06	1	1269350	1992863	0	0	0	1	01
2018	ES	5771	11	01	2018	01	577102	01	577102	01	577101	01	39	01	3594200	10100	3594200	10100	1868800	10100	495380	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21740	110100	0	0	4077740	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483540	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1974	01	2	01	1	01		96	70000	01	13791	01	1	01	1	01	96	96	96		96	3	09	2	3594200	4089580	0	0	0	1	01
2018	ES	5772	11	01	2018	01	577202	01	577201	01	577202	01	2	01	1440000	10100	900000	10100	900000	10100	730193	01	0	0	0	0	540000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440000	20100	0	0	0	0	540000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	5	01	3	01	2016	01	2	01	1	01		96	75000	01	6864	01	1	01	1	01	01	01	96		96	5	13	2.4	1440000	2170193	1	1	0	2	01
2018	ES	5773	11	01	2018	01	577301	01	577301	01	577302	01	5	01	2335180	10100	2101460	10100	2101460	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-120860	110100	0	0	2489990	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154810	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	125000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2011	01	2	01	1	01	23000	01		96	32864	01	1	01	1	01	06	06	96		96	5	14	2.6	2335180	2335180	0	1	0	1	01
2018	ES	5775	11	01	2018	01	577501	01	577501	01		96	9	01	1226740	10100	1226740	10100	68070	10100	625130	01	0	0	0	0	0	0	0	0	0	0	0	0	1410	110100	0	0	0	0	0	0	0	0	0	0	-330	110100	0	0	1231450	20100	0	0	0	0	0	0	0	0	0	0	0	0	1740	40100	0	0	0	0	0	0	0	0	0	0	4710	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	3	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1980	01	2	01	1	01		96	110000	01	15510	01	1	01	1	01	96	96	96		96	1	06	1	1226740	1851870	0	0	0	1	01
2018	ES	5776	11	01	2018	01	577601	01	577601	01		96	10	01	2456320	10100	2456320	10100	2456320	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	2060	110100	0	0	0	0	0	0	0	0	0	0	-5350	110100	0	0	3221040	20100	0	0	0	0	0	0	0	0	0	0	0	0	2730	40100	0	0	0	0	0	0	0	0	0	0	764720	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	130000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	5	01	5	01	1971	01	2	01	1	01		96	50000	01	20781	01	1	01	1	01	96	96	96		96	1	05	1	2456320	2979904	0	0	0	1	01
2018	ES	5777	11	01	2018	01	577701	01	577701	01	577702	01	9	01	3903970	10100	3903970	10100	3903970	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123090	110100	0	0	4850830	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946860	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	240000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2016	01	2	01	1	01	65274	01		96	79672	01	1	01	1	01	06	06	96		96	2	08	1.5	3903970	3903970	0	0	0	3	01
2018	ES	5778	11	01	2018	01	577801	01	577801	01	577802	01	24	01	8702170	10100	8692170	10100	6987460	10100	904141	01	408000	110100	0	0	0	0	0	0	0	0	0	0	34700	110100	238248	110100	0	0	200000	110100	0	0	0	0	-68400	110100	0	0	10981890	22100	413470	40100	0	0	0	0	0	0	0	0	0	0	42840	40100	238248	10100	0	0	200000	10100	0	0	0	0	2079720	1100	3	01	1	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2001	01	2	01	1	01		96	110000	01	48489	01	1	01	1	01	06	06	96	601	01	3	09	2	8702170	9368063	0	0	0	2	01
2018	ES	5779	10	01	2018	01	577901	01	577901	01		96	13	01	3188777	12088	3188777	12088	3188777	12088	1018477	01	0	0	0	0	0	0	0	0	0	0	0	0	2880	110100	253951	110100	0	0	0	0	0	0	0	0	92140	110100	0	0	4093113	32090	0	0	0	0	0	0	0	0	0	0	0	0	3550	40100	253951	10100	0	0	0	0	0	0	0	0	904336	1097	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	270000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2017	01	2	01	1	01		96	100000	01	52056	01	1	01	1	01	96	96	96	700	01	2	10	1.5	3188777	3953302	0	0	0	3	01
2018	ES	5783	10	01	2018	01	578302	01	578301	01	578302	01	13	01	4792147	12100	4204147	12100	4204147	12100	0	00	0	0	588000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334272	112000	334272	112000	-244810	110100	0	0	6154220	20100	0	0	681600	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334272	12000	334272	12000	1027800	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	3	01	3	01	2014	01	2	01	1	01	59174	01		96	75114	01	1	01	1	01	01	06	96		96	3	11	1.8	4792147	4792147	0	0	0	1	01
2018	ES	5784	10	01	2018	01	578401	01	578401	01		96	17	01	1130650	10100	1130650	10100	0	0	9128	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130650	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	3	01	1	01	3	01	1	01	3	01	4	01	100000	01	2	01		96	1	01	2	01	2	01	2	01	3	01	4	01	3	01	2008	01	2	01	1	01	51174	01	60000	01	59849	01	1	01	1	01	96	96	96		96	1	03	1	1130650	1139778	0	0	0	1	01
2018	ES	5785	11	01	2018	01	578501	01	578501	01	578502	01	22	01	2275180	10100	2275180	10100	2275180	10100	727741	01	0	0	0	0	0	0	0	0	240000	110100	0	0	0	0	0	0	0	0	0	0	10000	110100	0	0	-10890	110100	0	0	2904940	20100	0	0	0	0	0	0	0	0	240000	10100	0	0	0	0	0	0	0	0	0	0	10000	10100	0	0	619760	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	2	01		96	1	01	1	01	2	01	2	01	4	01	1	01	5	01	2013	01	2	01	1	01		96	60000	01	16314	01	1	01	1	01	96	96	96		96	2	08	1.5	2275180	3002921	0	0	0	1	01
2018	ES	5786	11	01	2018	01	578602	01	578602	01	578601	01	13	01	2500160	10100	1991010	10100	10700	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10700	110100	0	0	2783550	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283390	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2007	01	2	01	1	01	71674	01		96	83470	01	1	01	1	01	06	06	96		96	2	07	1.5	2500160	2500160	0	0	0	2	01
2018	ES	5787	10	01	2018	01	578701	01	578701	01		96	14	01	2828190	10100	2828190	10100	2828190	10100	0	00	180000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10410	110100	0	0	3628800	20100	181000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800610	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	350000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	6	01	2012	01	2	01	1	01	75174	01		96	90864	01	1	01	1	01	06	06	96		96	3	10	1.8	2828190	2828190	0	0	0	1	01
2018	ES	5788	11	01	2018	01	578802	01	578801	01	578802	01	21	01	1134833	12100	1134833	12100	-250407	12000	566064	01	0	0	0	0	0	0	0	0	0	0	0	0	17960	110100	0	0	0	0	0	0	272556	112000	0	0	-4190	110100	0	0	1407390	20100	0	0	0	0	0	0	0	0	0	0	0	0	22150	40100	0	0	0	0	0	0	272556	12000	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1963	01	2	01	1	01		96	60000	01	12268	01	1	01	1	01	96	96	96		96	2	07	1.5	1134833	1700897	1	1	0	1	01
2018	ES	5789	11	01	2018	01	578901	01	578901	01		96	14	01	1164359	12100	1164359	12100	687309	12100	660492	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89616	110100	0	0	0	0	0	0	0	0	49440	112000	0	0	1453160	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89616	10100	0	0	0	0	0	0	0	0	288800	1083	3	01	2	01	3	01	2	01	1	01	2	01	1	01	1	01	3	01	1	01	2	01	1	01	150000	01	1	01	1	01	2	01	2	01	1	01	1	01	2	01	2	01	6	01	1994	01	2	01	1	01		96	70000	01	52663	01	1	01	1	01	06	06	96	350	01	2	08	1.5	1164359	1735234	1	1	1	1	01
2018	ES	5790	11	01	2018	01	579001	01	579001	01	579002	01	16	01	1555940	10100	1555940	10100	1555940	10100	0	00	0	0	0	0	0	0	0	0	50000	110100	50000	110100	0	0	0	0	0	0	0	0	0	0	0	0	17510	110100	0	0	1713150	20100	0	0	0	0	0	0	0	0	50000	10100	50000	10100	0	0	0	0	0	0	0	0	0	0	0	0	157210	1100	1	01	1	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2014	01	1	01	1	01	30000	01		96	38331	01	1	01	1	01	01	06	96		96	4	12	2.1	1555940	1555940	1	1	1	2	01
2018	ES	5793	11	01	2018	01	579301	01	579301	01		96	16	01	894200	10100	894200	10100	0	0	588492	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894200	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	3	01	80000	01	2	01		96	2	01	2	01	2	01	1	01	1	01	5	01	4	01	1998	01	1	01	1	01		96	50000	01	9112	01	1	01	1	01	06	06	96		96	1	06	1	894200	1482692	0	1	0	1	01
2018	ES	5795	11	01	2018	01	579501	01	579501	01		96	9	01	1289980	10100	1289980	10100	2790	10100	582984	01	0	0	0	0	0	0	0	0	0	0	0	0	2790	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290620	20100	0	0	0	0	0	0	0	0	0	0	0	0	3430	40100	0	0	0	0	0	0	0	0	0	0	640	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	2	01	3	01	100000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	1970	01	2	01	1	01		96	65000	01	17210	01	1	01	1	01	06	06	96		96	1	06	1	1289980	1872964	0	0	0	2	01
2018	ES	5797	11	01	2018	01	579701	01	579701	01		96	15	01	60000	10100	60000	10100	60000	10100	664741	01	0	0	0	0	0	0	0	0	60000	110100	60000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	20100	0	0	0	0	0	0	0	0	60000	10100	60000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	2	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	80000	01	1	01		96	2	01	1	01	2	01	1	01	4	01	1	01	4	01	2001	01	2	01	1	01		96	40000	01	10056	01	1	01	1	01	06	01	96		96	1	05	1	60000	724741	1	1	0	2	01
2018	ES	5798	11	01	2018	01	579801	01	579801	01		96	8	01	1176434	12088	1176434	12088	144804	12000	532575	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-144804	112000	0	0	1031630	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-144804	1000		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01	90000	01	1	01		96	2	01	2	01	2	01	1	01	4	01	1	01	4	01	1974	01	2	01	2	01		96	65000	01	17589	01	1	01	1	01	06	06	06		96	1	06	1	1176434	1709009	0	0	0	2	01
